Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed
Boon Lay (East),2014,4,3,0.6,0.6,0.6,0.6,29.8,34.3,27,6.6,35.6
Boon Lay (East),2014,4,4,6,5.2,6,6,28.3,32.8,26,5.9,23.4
Boon Lay (East),2014,4,5,14.2,7,10.4,13.4,26.6,28.2,23.9,7,37.1
Boon Lay (East),2014,4,6,0,0,0,0,28.8,32.9,25.6,7.3,24.1
Boon Lay (East),2014,4,7,2.2,2.2,2.2,2.2,29.2,34.8,26.2,6.6,28.1
Boon Lay (East),2014,4,8,1.6,1.4,1.6,1.6,28.4,32.8,25.9,6.9,31
Boon Lay (East),2014,4,9,0,0,0,0,28.9,33.7,25.4,6.3,24.8
Boon Lay (East),2014,4,10,0,0,0,0,28.8,33.6,26.4,6,27.4
Boon Lay (East),2014,4,11,0.2,0.2,0.2,0.2,28.9,33.8,26.7,6.7,34.2
Boon Lay (East),2014,4,12,3.8,3.6,3.6,3.6,27.7,30.2,23.7,5.8,42.1
Boon Lay (East),2014,4,13,19.4,17.8,19.4,19.4,28.6,33.6,23.8,6.5,44.6
Boon Lay (East),2014,4,14,16.4,14.4,16.2,16.4,28.4,34.2,23.3,6.1,34.9
Boon Lay (East),2014,4,15,2.2,2.2,2.2,2.2,29,34.1,25.7,5.5,21.6
Boon Lay (East),2014,4,16,0,0,0,0,29.2,32.6,26.3,5.8,24.5
Boon Lay (East),2014,4,17,3.2,2.4,2.4,2.4,29,32.6,26.8,5.1,22
Boon Lay (East),2014,4,18,8.4,8.2,8.4,8.4,28,31.6,24.5,5.2,31.3
Boon Lay (East),2014,4,19,0,0,0,0,29.3,33.1,25.8,5.5,22.7
Boon Lay (East),2014,4,20,0,0,0,0,28.5,31.2,26.3,5.5,40.7
Boon Lay (East),2014,4,21,3,1.8,2.8,3,27.3,30.1,26.2,6.3,30.6
Boon Lay (East),2014,4,22,0.4,0.4,0.4,0.4,28.3,34.7,25.4,4.7,34.6
Boon Lay (East),2014,4,23,59.2,46.4,53,55.6,28.2,33.9,23.2,4.7,62.6
Boon Lay (East),2014,4,24,0,0,0,0,28.7,33.4,25.9,6.3,29.2
Boon Lay (East),2014,4,25,0.2,0.2,0.2,0.2,28.9,34.7,25.8,5.2,22.3
Boon Lay (East),2014,4,26,3.8,3.2,3.8,3.8,28.9,34,26.6,4.6,31.3
Boon Lay (East),2014,4,27,0.2,0.2,0.2,0.2,28.7,32.9,24.8,5.9,26.3
Boon Lay (East),2014,4,28,2,1,1.4,2,29.2,32.9,25.7,6.4,28.1
Boon Lay (East),2014,4,29,0,0,0,0,29,32.8,27.4,6.2,30.2
Boon Lay (East),2014,4,30,13.6,8.8,13.2,13.6,28.9,31.7,26.6,4.9,24.5
Boon Lay (East),2014,5,1,7.2,4.2,6.8,7.2,28.6,32.7,24.7,6.1,38.9
Boon Lay (East),2014,5,2,4.8,4.6,4.8,4.8,29.9,32.7,26.9,5.2,23.4
Boon Lay (East),2014,5,3,0,0,0,0,29.8,33.6,28.2,5.8,28.4
Boon Lay (East),2014,5,4,63.6,33.6,54.4,60,28.6,34.1,25.3,5,25.2
Boon Lay (East),2014,5,5,1,0.6,0.6,0.6,29.4,34.6,26.5,4.9,28.4
Boon Lay (East),2014,5,6,8,8,8,8,29.6,34,26.1,5.2,35.3
Boon Lay (East),2014,5,7,6,4,5.2,5.8,28.9,34.4,25,6,34.9
Boon Lay (East),2014,5,8,0.4,0.4,0.4,0.4,28,33,25.7,5.1,29.2
Boon Lay (East),2014,5,9,0.4,0.2,0.2,0.2,28.8,31.3,26.6,4.3,20.5
Boon Lay (East),2014,5,10,0,0,0,0,30.3,34.4,27.7,5.4,31.3
Boon Lay (East),2014,5,11,0.2,0.2,0.2,0.2,29.3,33.3,26.9,5.8,28.1
Boon Lay (East),2014,5,12,0,0,0,0,28.9,31.6,26.4,5.2,32.8
Boon Lay (East),2014,5,13,0,0,0,0,29.8,34.2,26.1,6.3,25.9
Boon Lay (East),2014,5,14,46.8,34.4,45.4,46.6,28.2,30.5,24.2,8.8,32.8
Boon Lay (East),2014,5,15,0.6,0.6,0.6,0.6,29.6,32.4,27.2,7.3,27.7
Boon Lay (East),2014,5,16,59.4,28.4,49.6,58.8,28.7,31.3,23.2,6.1,56.5
Boon Lay (East),2014,5,17,8,4.8,6.2,7.6,28.6,31.3,24.9,7.3,35.3
Boon Lay (East),2014,5,18,86,27.8,40,51.4,26.7,28.8,24,4.9,37.4
Boon Lay (East),2014,5,19,35,18.4,29.2,34.2,27.2,30.2,22.5,7.3,43.2
Boon Lay (East),2014,5,20,3.2,1.2,1.6,2.8,27.9,32.3,23.7,5.1,20.5
Boon Lay (East),2014,5,21,0,0,0,0,28.8,32.9,26.3,5.7,27
Boon Lay (East),2014,5,22,0,0,0,0,29.2,32,26.4,7.5,26.3
Boon Lay (East),2014,5,23,44.4,21.8,33.4,41.8,27.8,30.7,24,5.6,33.5
Boon Lay (East),2014,5,24,0,0,0,0,29,33.8,25.5,4.7,27
Boon Lay (East),2014,5,25,0,0,0,0,29.5,33.3,26.5,5.2,26.3
Boon Lay (East),2014,5,26,9.2,9.2,9.2,9.2,29,32.3,26.2,4.1,39.2
Boon Lay (East),2014,5,27,0.8,0.8,0.8,0.8,28.3,31.8,25.8,8,31.3
Boon Lay (East),2014,5,28,0.2,0.2,0.2,0.2,29.1,33.4,26.5,8.1,27.7
Boon Lay (East),2014,5,29,0,0,0,0,29.5,33.2,26.1,5.6,23
Boon Lay (East),2014,5,30,9.4,6,7.8,8.8,28.5,31.7,25.5,7.7,35.3
Boon Lay (East),2014,5,31,0.6,0.4,0.6,0.6,29.3,31.8,26.1,8.6,31.3
Boon Lay (East),2014,6,1,30,23.2,23.6,23.6,28.8,32.2,24,6.2,38.5
Boon Lay (East),2014,6,2,0,0,0,0,29.1,32.7,26.8,4.3,22.7
Boon Lay (East),2014,6,3,0,0,0,0,29.8,32.5,28.2,5.6,32.4
Boon Lay (East),2014,6,4,1,0.6,0.8,1,28.7,30.7,27.3,4.7,36
Boon Lay (East),2014,6,5,20.4,8.4,11.8,12,27.2,29.8,25,9.6,40.3
Boon Lay (East),2014,6,6,17.2,11.4,11.8,16.4,27.9,31.2,24.8,7.9,32.4
Boon Lay (East),2014,6,7,0,0,0,0,29,32.8,25.6,5.6,26.3
Boon Lay (East),2014,6,8,0,0,0,0,30.2,33.3,28,7.3,27.7
Boon Lay (East),2014,6,9,0,0,0,0,30.4,34.4,28.3,5.1,26.6
Boon Lay (East),2014,6,10,0.6,0.2,0.4,0.6,30.3,33.5,27.7,6.8,37.8
Boon Lay (East),2014,6,11,0,0,0,0,30.5,33.5,28.6,7.1,25.6
Boon Lay (East),2014,6,12,15.6,6.4,12.4,14.6,29.5,33,23.1,9.4,71.3
Boon Lay (East),2014,6,13,0,0,0,0,30.2,33.2,28.5,7.7,25.6
Boon Lay (East),2014,6,14,7,4.4,5.8,6.2,28,30.5,23.5,5.6,47.2
Boon Lay (East),2014,6,15,0.2,0.2,0.2,0.2,29.7,32.3,27.5,8.3,26.6
Boon Lay (East),2014,6,16,0,0,0,0,30.5,32.7,28.8,9.9,29.5
Boon Lay (East),2014,6,17,0,0,0,0,30.6,33.2,28.9,7.2,29.5
Boon Lay (East),2014,6,18,2.2,1.2,1.6,2,29.2,32.7,23.7,8.6,52.2
Boon Lay (East),2014,6,19,6.2,5,6,6.2,29.7,33.4,24.5,7.8,41.4
Boon Lay (East),2014,6,20,0,0,0,0,30.6,33.8,28.8,8.5,27
Boon Lay (East),2014,6,21,0,0,0,0,31,33.8,28.9,7.5,29.5
Boon Lay (East),2014,6,22,1.4,1.4,1.4,1.4,30.3,33.1,27.5,8.2,30.2
Boon Lay (East),2014,6,23,0,0,0,0,30.5,33.8,28.5,7,33.8
Boon Lay (East),2014,6,24,11.6,8.2,9.2,11.6,30.1,34.1,25.7,5.7,32
Boon Lay (East),2014,6,25,5.4,4.8,5.2,5.4,28.6,30.7,23.9,8.2,37.1
Boon Lay (East),2014,6,26,0,0,0,0,29.8,32.4,27.9,8.3,31
Boon Lay (East),2014,6,27,0,0,0,0,27.8,29.8,20.4,8.7,49.7
Boon Lay (East),2014,6,28,0,0,0,0,29.2,31.7,27.3,6.7,23.8
Boon Lay (East),2014,6,29,0.4,0.4,0.4,0.4,29.2,32,26.3,5,28.1
Boon Lay (East),2014,6,30,64.8,41.2,58.2,64.8,27.5,30.3,23.1,7.4,34.9
Boon Lay (East),2014,7,1,0,0,0,0,29.1,32.7,26.9,5.2,23.4
Boon Lay (East),2014,7,2,0,0,0,0,29.2,32,26.1,7.1,27.4
Boon Lay (East),2014,7,3,0,0,0,0,28.8,30.9,26.2,6.6,25.6
Boon Lay (East),2014,7,4,0,0,0,0,29.3,30.7,28.2,6.7,29.2
Boon Lay (East),2014,7,5,101,39.8,46.8,93.4,27.4,29.8,23.4,7.2,47.5
Boon Lay (East),2014,7,6,0,0,0,0,28.6,31.1,26.6,6.2,33.8
Boon Lay (East),2014,7,7,44.2,21.4,36.8,44.2,28.8,31.9,23.2,7.2,60.1
Boon Lay (East),2014,7,8,22.2,18.6,20.6,21.6,28.4,32.4,22.9,8.5,52.6
Boon Lay (East),2014,7,9,15,8.6,11,13.6,27.9,29,24.7,7.9,38.2
Boon Lay (East),2014,7,10,0.2,0.2,0.2,0.2,29.5,32.7,27.1,5.7,38.9
Boon Lay (East),2014,7,11,2.6,2.2,2.2,2.2,28.5,32.2,25.9,6.1,23.8
Boon Lay (East),2014,7,12,0.6,0.6,0.6,0.6,27.8,30.5,24.4,8.3,45.7
Boon Lay (East),2014,7,13,0,0,0,0,29.4,32.4,27,9.6,27.4
Boon Lay (East),2014,7,14,0,0,0,0,30.3,33.2,28.5,8.8,25.2
Boon Lay (East),2014,7,15,0,0,0,0,29.9,32.2,28.6,6.2,27.7
Boon Lay (East),2014,7,16,0.2,0.2,0.2,0.2,30,33,27.9,6.2,28.8
Boon Lay (East),2014,7,17,2.4,2.2,2.4,2.4,28.4,30.6,24.1,7.5,41
Boon Lay (East),2014,7,18,0,0,0,0,29.6,32.4,27.9,8.2,30.6
Boon Lay (East),2014,7,19,0,0,0,0,29.2,31.8,27.3,6.4,38.9
Boon Lay (East),2014,7,20,0,0,0,0,29.9,32.4,27.7,6.6,25.6
Boon Lay (East),2014,7,21,0,0,0,0,29.8,32.3,28.3,8.6,33.5
Boon Lay (East),2014,7,22,0,0,0,0,29.8,31.9,28.4,11,36.7
Boon Lay (East),2014,7,23,0,0,0,0,30,31.8,28.3,7.7,32.4
Boon Lay (East),2014,7,24,0,0,0,0,29.8,32.2,28.3,8.1,27.7
Boon Lay (East),2014,7,25,0,0,0,0,30.2,33.6,28,7.4,33.1
Boon Lay (East),2014,7,26,0,0,0,0,30.2,33,28.3,7.8,29.5
Boon Lay (East),2014,7,27,10.8,7.8,10,10.8,28.6,31.7,22.6,6.1,43.2
Boon Lay (East),2014,7,28,0,0,0,0,29.4,32.1,27.9,6.4,37.8
Boon Lay (East),2014,7,29,36.2,22.8,24.6,28.6,27.9,30.8,23.4,5.4,37.8
Boon Lay (East),2014,7,30,20,11.6,15,17,27.7,31.2,26.3,4.1,42.1
Boon Lay (East),2014,7,31,3.8,3.2,3.8,3.8,27.8,29.2,24.5,8.6,36.7
Boon Lay (East),2014,8,1,1.8,1.8,1.8,1.8,28.8,31.6,27,8.6,25.2
Boon Lay (East),2014,8,2,4,3.8,3.8,4,29,31.4,26.1,8,36
Boon Lay (East),2014,8,3,2.4,2.4,2.4,2.4,28.5,31.5,25.1,7.6,34.6
Boon Lay (East),2014,8,4,0,0,0,0,29.4,31.6,28,8.3,32.8
Boon Lay (East),2014,8,5,34,26,33.2,33.8,26.8,29.2,22.4,10.2,64.8
Boon Lay (East),2014,8,6,25.2,16.8,21,25.2,27.5,29.2,23.7,7.2,28.1
Boon Lay (East),2014,8,7,4.4,4.4,4.4,4.4,28,30,26.2,8.5,36.4
Boon Lay (East),2014,8,8,0,0,0,0,28.2,29.9,26.9,7.6,27
Boon Lay (East),2014,8,9,0,0,0,0,29.2,32.2,27.2,6.6,32
Boon Lay (East),2014,8,10,1.6,1.6,1.6,1.6,28.8,31.8,26.4,5,28.4
Boon Lay (East),2014,8,11,0.6,0.4,0.6,0.6,28.2,30.5,26.8,7.1,25.9
Boon Lay (East),2014,8,12,7.2,2.8,3.6,6.4,27.5,29.4,23.4,7.3,31
Boon Lay (East),2014,8,13,0.2,0.2,0.2,0.2,26.8,28.3,24.7,6.9,23
Boon Lay (East),2014,8,14,1.8,1.4,1.8,1.8,27.4,29,26.3,8.2,32
Boon Lay (East),2014,8,15,22.2,14.2,14.6,14.8,26.2,27.4,24.2,5,29.9
Boon Lay (East),2014,8,16,0,0,0,0,28,31.3,24.8,6,26.6
Boon Lay (East),2014,8,17,0,0,0,0,28.9,31.5,27.2,5.6,28.1
Boon Lay (East),2014,8,18,0,0,0,0,29,32.5,27.2,6.4,29.9
Boon Lay (East),2014,8,19,19,13.2,13.6,18.8,28.2,32.1,24.4,6.2,32.4
Boon Lay (East),2014,8,20,0,0,0,0,28.7,32.1,26.1,6.2,30.6
Boon Lay (East),2014,8,21,14.2,11,13.2,14,27.9,32.3,24,5.1,32
Boon Lay (East),2014,8,22,1.4,1,1,1.2,28.7,32.3,25.7,5.1,28.1
Boon Lay (East),2014,8,23,16.6,7,7.2,11.2,28.2,32.5,25.6,5,34.2
Boon Lay (East),2014,8,24,0,0,0,0,27.7,30.5,25.7,5.8,27.4
Boon Lay (East),2014,8,25,0.6,0.6,0.6,0.6,27.1,30.9,25.3,5,38.2
Boon Lay (East),2014,8,26,4,3.2,3.2,3.4,27.1,29.9,23.9,5.5,22.3
Boon Lay (East),2014,8,27,23.6,11.2,11.8,15.4,27,30.4,23.4,7.6,34.2
Boon Lay (East),2014,8,28,32.2,11,18.8,27.6,26.6,29.6,22.6,5.9,47.9
Boon Lay (East),2014,8,29,40.6,24.6,28.8,40.4,27.1,30.7,22.8,6.2,28.4
Boon Lay (East),2014,8,30,0,0,0,0,27.8,32.9,25,5,22.3
Boon Lay (East),2014,8,31,0,0,0,0,28.5,31.4,27.2,5.5,29.2
Boon Lay (East),2014,9,1,0,0,0,0,29.7,33.4,26.1,6.3,24.1
Boon Lay (East),2014,9,2,0,0,0,0,29.2,32.9,26.9,6.9,32.4
Boon Lay (East),2014,9,3,45,26.4,33.6,34.8,26.9,32.1,22.8,5.4,49
Boon Lay (East),2014,9,4,0,0,0,0,28.3,32.2,24.1,5.5,24.1
Boon Lay (East),2014,9,5,0,0,0,0,28.4,31.6,24.7,9.9,48.2
Boon Lay (East),2014,9,6,5.4,5.2,5.2,5.2,27.4,29.5,24.1,12.6,51.5
Boon Lay (East),2014,9,7,0,0,0,0,28.9,32.1,26.5,5.4,21.2
Boon Lay (East),2014,9,8,0,0,0,0,29.6,32.5,26.9,6.4,25.2
Boon Lay (East),2014,9,9,1,1,1,1,28.7,30.9,27.5,6.1,29.9
Boon Lay (East),2014,9,10,0,0,0,0,29.3,31.9,27.9,7.9,33.5
Boon Lay (East),2014,9,11,9.2,6,7.6,8.6,27.5,31.1,23.4,5.8,30.6
Boon Lay (East),2014,9,12,0,0,0,0,28.6,32,24.9,7.4,28.1
Boon Lay (East),2014,9,13,0,0,0,0,29.4,32.1,27.6,8.8,33.1
Boon Lay (East),2014,9,14,0,0,0,0,29.4,31.9,27.7,8.5,31.7
Boon Lay (East),2014,9,15,0,0,0,0,29.4,32.1,27.5,10.1,34.2
Boon Lay (East),2014,9,16,0,0,0,0,29.7,33,27.7,7,30.2
Boon Lay (East),2014,9,17,0,0,0,0,29.8,32.8,27.8,5.4,27
Boon Lay (East),2014,9,18,0,0,0,0,29.6,33.2,27.9,5.6,31.3
Boon Lay (East),2014,9,19,2.6,2.6,2.6,2.6,29.2,33.8,26.5,5.1,29.5
Boon Lay (East),2014,9,20,4,2.4,3,3.6,27.6,32.4,25.1,5.8,30.6
Boon Lay (East),2014,9,21,4.2,1,1.8,3.4,28.2,31.4,25.1,8.4,31.7
Boon Lay (East),2014,9,22,0,0,0,0,29.5,33,26.8,7.7,35.6
Boon Lay (East),2014,9,23,0,0,0,0,29.6,32.5,27.2,7.6,30.6
Boon Lay (East),2014,9,24,16.6,6.8,7.2,10.2,29.1,33.3,25,6.5,31
Boon Lay (East),2014,9,25,18,10.4,13.8,14,27.2,30.3,23.8,6.3,38.2
Boon Lay (East),2014,9,26,0,0,0,0,28.9,32.3,26,5.6,22.3
Boon Lay (East),2014,9,27,0,0,0,0,29.4,33.2,26.3,6.1,30.2
Boon Lay (East),2014,9,28,0,0,0,0,29.7,32.9,27,5.5,23
Boon Lay (East),2014,9,29,0,0,0,0,29.8,33.3,27.6,6.2,25.6
Boon Lay (East),2014,9,30,0,0,0,0,30,33.8,28,6.1,24.8
Boon Lay (East),2014,10,1,0,0,0,0,29.8,33.7,26.6,6.9,29.2
Boon Lay (East),2014,10,2,0,0,0,0,29.8,33,27.6,5.3,21.2
Boon Lay (East),2014,10,3,0,0,0,0,29.9,33.1,27.5,6.3,28.1
Boon Lay (East),2014,10,4,55,28.2,41.6,55,27.4,29.7,23,7.9,37.4
Boon Lay (East),2014,10,5,0.4,0.4,0.4,0.4,27.2,30.3,24.6,9.2,37.1
Boon Lay (East),2014,10,6,0,0,0,0,28.6,31.6,25.4,8.7,29.9
Boon Lay (East),2014,10,7,0,0,0,0,29.6,32,27.6,7.9,27.7
Boon Lay (East),2014,10,8,0,0,0,0,29.8,32.5,27.8,6.9,22
Boon Lay (East),2014,10,9,0,0,0,0,29.9,33.2,27.9,5.7,31.7
Boon Lay (East),2014,10,10,0,0,0,0,30.3,33.5,28.3,6.2,25.2
Boon Lay (East),2014,10,11,0.2,0.2,0.2,0.2,29.2,32.1,27.6,5.2,34.9
Boon Lay (East),2014,10,12,0,0,0,0,28.9,33.1,26.5,5.8,32.4
Boon Lay (East),2014,10,13,0,0,0,0,29.7,33.9,27,6,23.8
Boon Lay (East),2014,10,14,0.4,0.2,0.4,0.4,28.9,33,26.2,4.7,27.7
Boon Lay (East),2014,10,15,0.4,0.4,0.4,0.4,28.6,31.9,26.2,5,22.3
Boon Lay (East),2014,10,16,17.8,17.6,17.6,17.6,28.7,32.5,25.1,5,72
Boon Lay (East),2014,10,17,11.6,4.8,6,8.6,28,33,26.2,4.6,57.2
Boon Lay (East),2014,10,18,55,30.8,43.2,53.8,27,30,24.1,6.1,85.7
Boon Lay (East),2014,10,19,0,0,0,0,28.3,32.6,25,6.6,43.6
Boon Lay (East),2014,10,20,0,0,0,0,29.4,33.7,25.8,5.8,29.2
Boon Lay (East),2014,10,21,17.2,9.8,12.6,13,27.1,30.2,25,5.1,32
Boon Lay (East),2014,10,22,3.4,1.2,2.2,3.2,26.7,29.3,24.7,4.1,43.2
Boon Lay (East),2014,10,23,0,0,0,0,28.6,32.5,25,5.9,46.4
Boon Lay (East),2014,10,24,0,0,0,0,29.6,33,25.9,6.1,41
Boon Lay (East),2014,10,25,0,0,0,0,29.8,33.7,26.3,6.3,24.1
Boon Lay (East),2014,10,26,9.6,9.6,9.6,9.6,29.3,33.4,25.6,5.2,45.4
Boon Lay (East),2014,10,27,0.8,0.8,0.8,0.8,28.5,32.8,26.2,5.5,33.8
Boon Lay (East),2014,10,28,9.2,8.4,9.2,9.2,28.7,32.2,25.6,4.9,27
Boon Lay (East),2014,10,29,0,0,0,0,30,33.5,27,6.8,25.6
Boon Lay (East),2014,10,30,0.4,0.2,0.2,0.2,29.4,33.6,26.5,5.4,26.3
Boon Lay (East),2014,10,31,2.4,1.8,2.2,2.4,28.4,33.2,25.9,5.9,29.2
Boon Lay (East),2014,11,1,4.8,4.6,4.8,4.8,28.5,31.4,26,7,21.2
Boon Lay (East),2014,11,2,0,0,0,0,29.4,32.2,26.7,6.7,24.8
Boon Lay (East),2014,11,3,0,0,0,0,30.1,33,26.8,7.2,28.1
Boon Lay (East),2014,11,4,0,0,0,0,30.5,34.3,27.7,6.3,26.3
Boon Lay (East),2014,11,5,1.4,0.6,0.8,1.2,28.7,34.2,25.7,6.1,33.1
Boon Lay (East),2014,11,6,5.8,4.6,4.6,4.6,27.2,31.4,25,6.8,32
Boon Lay (East),2014,11,7,3.6,3.2,3.2,3.2,27.7,31.6,24.7,6.7,31.7
Boon Lay (East),2014,11,8,15.8,6.4,9.2,10.6,27.5,32.3,24.4,8,29.2
Boon Lay (East),2014,11,9,16,7.8,7.8,8.2,27.6,30.8,23.4,5.6,54
Boon Lay (East),2014,11,10,3.2,3.2,3.2,3.2,27.9,30.3,24.7,5.9,33.5
Boon Lay (East),2014,11,11,2,1,1.6,2,27.3,31.3,26,5,33.5
Boon Lay (East),2014,11,12,3.2,2.6,2.6,2.6,27.2,32.4,24.3,4.8,33.5
Boon Lay (East),2014,11,13,0.2,0.2,0.2,0.2,27.9,34,25.1,6.9,35.3
Boon Lay (East),2014,11,14,2,0.8,1.4,2,27.6,31.9,24.5,9.3,33.5
Boon Lay (East),2014,11,15,10.2,5.4,5.4,5.6,27.3,32.2,24.7,5.7,38.5
Boon Lay (East),2014,11,16,0,0,0,0,27.1,31.3,25,5.7,29.2
Boon Lay (East),2014,11,17,4.2,3.8,3.8,3.8,26.9,32,25.2,6.1,35.3
Boon Lay (East),2014,11,18,4.2,0.6,1.2,2,25.9,27.7,24.5,4.6,16.6
Boon Lay (East),2014,11,19,0,0,0,0,27.9,32.6,24.9,5.6,24.1
Boon Lay (East),2014,11,20,64.6,40.8,61,64.4,27.1,32.2,23.6,5.8,37.8
Boon Lay (East),2014,11,21,0.2,0.2,0.2,0.2,27.9,31.4,25.5,4.6,19.1
Boon Lay (East),2014,11,22,15.8,12.6,14.4,14.4,27.8,32.3,25.6,4.3,26.3
Boon Lay (East),2014,11,23,10.4,5.2,6.4,6.6,27,32.3,25.2,5,22
Boon Lay (East),2014,11,24,22.2,15.2,20.4,21,27.4,31.6,24.7,5.3,24.8
Boon Lay (East),2014,11,25,20.8,16.8,19.8,20,27.7,33,25.4,5,31.3
Boon Lay (East),2014,11,26,41.8,33.6,40,41,27.4,33.2,24.1,6,40
Boon Lay (East),2014,11,27,0,0,0,0,27.9,32.4,25.3,5.5,24.1
Boon Lay (East),2014,11,28,13.4,13.4,13.4,13.4,28.4,31.9,25.7,4.8,25.9
Boon Lay (East),2014,11,29,1,0.4,0.4,0.6,26.5,31,24.8,6.2,40
Boon Lay (East),2014,11,30,0,0,0,0,28,31.9,24.8,5.6,24.1
Boon Lay (East),2014,12,1,11.6,7.8,8.4,9,26.7,29.5,22.5,5.9,49.3
Boon Lay (East),2014,12,2,0,0,0,0,28.5,32,25.7,5.7,24.5
Boon Lay (East),2014,12,3,0,0,0,0,29.5,33.2,26.2,7.2,28.4
Boon Lay (East),2014,12,4,46.8,19,21.2,31.2,26.4,28.7,23.4,6.7,38.5
Boon Lay (East),2014,12,5,0,0,0,0,28.7,33.1,25.4,5.6,22.7
Boon Lay (East),2014,12,6,1,0.8,1,1,27.3,30.2,23.9,6.9,42.1
Boon Lay (East),2014,12,7,46,25,32.2,36.4,27.2,32.9,23.5,7,37.8
Boon Lay (East),2014,12,8,12,11.8,11.8,12,27.1,31,25,6,31.7
Boon Lay (East),2014,12,9,0,0,0,0,28.2,31.9,25.2,7.6,27.4
Boon Lay (East),2014,12,10,0.4,0.4,0.4,0.4,28.8,33.3,26,6.1,31.3
Boon Lay (East),2014,12,11,44.4,22.2,27.6,41.4,27.4,32,23.9,5.6,31.3
Boon Lay (East),2014,12,12,2.4,1.6,1.8,2.4,28,32.9,25.6,5.9,28.1
Boon Lay (East),2014,12,13,30.6,9.4,14.6,27,27.4,31.9,23.9,5.6,31
Boon Lay (East),2014,12,14,1,1,1,1,28.1,33,25.7,5.6,28.4
Boon Lay (East),2014,12,15,0,0,0,0,28.5,32.4,25.5,7.3,27.4
Boon Lay (East),2014,12,16,0.2,0.2,0.2,0.2,27.3,30.4,24.8,6.9,22
Boon Lay (East),2014,12,17,74.6,43.4,60.4,73.6,26.7,31.4,23.8,5.1,32
Boon Lay (East),2014,12,18,39.4,32.4,38.8,39.4,27.2,33.1,23.3,7.5,42.5
Boon Lay (East),2014,12,19,20.2,5.6,9,12.2,25.2,26.2,24.4,6.3,24.1
Boon Lay (East),2014,12,20,8.6,7.2,8.4,8.4,27,33,24.5,6.3,31
Boon Lay (East),2014,12,21,6.6,3.2,4.6,6.2,26.9,32.1,25.1,6.6,43.6
Boon Lay (East),2014,12,22,0,0,0,0,26.9,31,24.8,7.5,30.2
Boon Lay (East),2014,12,23,0,0,0,0,26.5,29.1,24.9,8.1,35.3
Boon Lay (East),2014,12,24,34.4,19.8,28.4,33.8,26.8,31.8,24.3,7.2,36
Boon Lay (East),2014,12,25,0.2,0.2,0.2,0.2,27.4,30.7,25.1,5.7,19.1
Boon Lay (East),2014,12,26,48.2,17.8,28.2,31.4,25.2,28.2,23.9,7.2,26.6
Boon Lay (East),2014,12,27,16.4,9.8,11.2,11.2,25.9,31.2,23.8,5,25.2
Boon Lay (East),2014,12,28,1,0.6,0.8,1,26.5,29.9,24.4,8.5,27.4
Boon Lay (East),2014,12,29,11,4.8,8.4,11,25.8,29.2,23.9,12.5,42.5
Boon Lay (East),2014,12,30,0,0,0,0,25.3,26.9,23.9,10.4,37.4
Boon Lay (East),2014,12,31,0,0,0,0,26.6,29.6,24.5,7.2,28.8
Boon Lay (East),2015,1,1,0.8,0.4,0.4,0.8,26.1,27.4,24.6,7.9,29.2
Boon Lay (East),2015,1,2,0,0,0,0,27.1,29.9,24.7,8.9,36
Boon Lay (East),2015,1,3,0,0,0,0,27.5,31,24.8,10.8,35.6
Boon Lay (East),2015,1,4,0,0,0,0,27.9,32.4,24.7,10.9,33.5
Boon Lay (East),2015,1,5,0,0,0,0,28.4,32.9,25.2,9.9,31.7
Boon Lay (East),2015,1,6,5.6,3.6,3.6,4.6,27.6,33.9,24.9,9.3,31.7
Boon Lay (East),2015,1,7,11.8,7,11,11.6,26.8,31.4,24.9,7.9,43.2
Boon Lay (East),2015,1,8,23.6,9.6,11.4,12,26.4,31.1,24.4,6.9,23.8
Boon Lay (East),2015,1,9,1.6,1,1.6,1.6,25.1,27.3,24,9,25.6
Boon Lay (East),2015,1,10,0,0,0,0,26.8,32.3,23.3,7.9,28.8
Boon Lay (East),2015,1,11,26.8,17.2,18,21.8,26.5,30,24.6,6.7,29.5
Boon Lay (East),2015,1,12,0,0,0,0,28,31.8,25.5,9.2,34.9
Boon Lay (East),2015,1,13,0,0,0,0,28,32.3,25.4,10.1,33.1
Boon Lay (East),2015,1,14,0,0,0,0,28,31.9,25.4,9.6,35.3
Boon Lay (East),2015,1,15,0,0,0,0,27.9,32.1,25.2,10.1,31
Boon Lay (East),2015,1,16,0,0,0,0,27.5,32.2,24,9.5,35.3
Boon Lay (East),2015,1,17,0,0,0,0,27.5,32.2,24.1,9.9,33.8
Boon Lay (East),2015,1,18,0,0,0,0,27.1,31.3,24.6,10,34.2
Boon Lay (East),2015,1,19,0,0,0,0,27.3,31.7,24.8,10.7,31.7
Boon Lay (East),2015,1,20,0,0,0,0,27.2,31.3,24.7,11.2,34.9
Boon Lay (East),2015,1,21,12,8.4,8.8,12,26.9,31.7,23.2,8.9,37.1
Boon Lay (East),2015,1,22,0,0,0,0,27.2,31.3,25.1,10,31.3
Boon Lay (East),2015,1,23,0,0,0,0,26.9,30.5,24.7,10.5,34.9
Boon Lay (East),2015,1,24,0,0,0,0,27.1,31.3,25.1,9.3,31
