Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2021,5,29,0.4,0.2,0.4,0.4,28.7,32.4,26.9,4.5,20.6
Ang Mo Kio,2021,5,30,0,0,0,0,29.6,34.1,27.2,4.3,22
Ang Mo Kio,2021,5,31,7.4,6.2,7.4,7.4,29.6,33.1,24.2,5.5,35.9
Ang Mo Kio,2021,6,1,0,0,0,0,29.5,32.9,27.6,5.1,35.2
Ang Mo Kio,2021,6,2,27.2,25.2,27.2,27.2,28.9,32.6,24.3,6,36.3
Ang Mo Kio,2021,6,3,4.2,4,4,4,29.7,33.5,26.7,5.9,30.2
Ang Mo Kio,2021,6,4,11.6,11.4,11.4,11.4,30.2,34.1,25.2,6.2,44.6
Ang Mo Kio,2021,6,5,22.2,18,22.2,22.2,29.5,32.9,23.3,5.2,45.7
Ang Mo Kio,2021,6,6,0,0,0,0,30.1,34,26.9,5.7,31.3
Ang Mo Kio,2021,6,7,1.6,1.2,1.4,1.4,29.3,32.2,26.1,5.2,30.9
Ang Mo Kio,2021,6,8,0,0,0,0,29.3,32.9,25.9,5.1,24.8
Ang Mo Kio,2021,6,9,0,0,0,0,29.6,32.3,27.7,4.7,22.4
Ang Mo Kio,2021,6,10,2.4,1.2,2,2.4,28.7,33.7,25,4.8,29.4
Ang Mo Kio,2021,6,11,0,0,0,0,28.7,32.1,25.7,5.1,23
Ang Mo Kio,2021,6,12,0,0,0,0,29.6,34,27.3,6,43.2
Ang Mo Kio,2021,6,13,0.4,0.2,0.4,0.4,28.7,32.3,24.6,5.8,37.4
Ang Mo Kio,2021,6,14,0,0,0,0,28.9,33.6,27.1,4.6,25.6
Ang Mo Kio,2021,6,15,8.2,6.4,7.6,8,27.6,34.2,23.6,4.2,28.9
Ang Mo Kio,2021,6,16,0.2,0.2,0.2,0.2,28.3,32.7,25.1,4.6,31.3
Ang Mo Kio,2021,6,17,0,0,0,0,29.1,33.2,26.2,4.8,33.9
Ang Mo Kio,2021,6,18,23.6,7.6,13.6,17.8,26.7,29.6,24.3,3.9,29.8
Ang Mo Kio,2021,6,19,0.6,0.4,0.6,0.6,28.2,32.7,26.1,3.1,18
Ang Mo Kio,2021,6,20,5.4,1.6,2,3.8,27.4,32.5,23.4,4.9,36.7
Ang Mo Kio,2021,6,21,0,0,0,0.4,29,33.7,24.2,4.8,27.4
Ang Mo Kio,2021,6,22,15.4,14.8,15.2,15.2,28.5,32.2,22.8,5.1,28.9
Ang Mo Kio,2021,6,23,0,0,0,0,29.3,33.4,25,5.8,28.9
Ang Mo Kio,2021,6,24,9.4,7.2,8.2,8.6,29.2,33.7,25.6,4.7,26.3
Ang Mo Kio,2021,6,25,5,4.8,4.8,5,27.8,31.6,25.7,5,24.8
Ang Mo Kio,2021,6,26,50.6,39,45.4,50.6,27.8,31.9,23.4,4.6,43.5
Ang Mo Kio,2021,6,27,0.8,0.4,0.4,0.4,27.5,29,26.3,4,24.4
Ang Mo Kio,2021,6,28,0,0,0,0,29,33.2,25.8,4.7,23.3
Ang Mo Kio,2021,6,29,34.6,19,29.6,30.8,27.6,31.1,23.8,5.6,34.6
Ang Mo Kio,2021,6,30,0.2,0.2,0.2,3.4,28.3,33.1,24.2,6.1,24.8
Ang Mo Kio,2021,7,1,0,0,0,0,29.7,32.5,28.1,7.1,29.8
Ang Mo Kio,2021,7,2,0,0,0,0,29.3,33.9,27.2,5.4,24.8
Ang Mo Kio,2021,7,3,3.2,3,3.2,3.2,28.6,32.3,25,4.6,31.7
Ang Mo Kio,2021,7,4,2,0.6,1.2,1.6,26.7,28.8,24.5,4.4,23.7
Ang Mo Kio,2021,7,5,14.8,14.4,14.6,14.6,28,31.3,23.9,5.1,38.2
Ang Mo Kio,2021,7,6,26.8,24.4,26.4,26.4,27.8,30.8,22.7,4.6,33.9
Ang Mo Kio,2021,7,7,3.4,3.2,3.2,3.2,28.4,32.2,26.2,3.9,22.6
Ang Mo Kio,2021,7,8,0,0,0,0,29.5,33,26.8,5.8,24.4
Ang Mo Kio,2021,7,9,54.4,30.4,45,50,28.9,32.9,23.6,7.9,32.8
Ang Mo Kio,2021,7,10,7,2,3,5,25.9,29.2,24.3,3.4,18
Ang Mo Kio,2021,7,11,24.2,17.8,21.6,22.2,26.1,30.8,23.1,3.8,32.8
Ang Mo Kio,2021,7,12,26.6,15.6,20.6,24,26.6,33.8,23.6,4.9,43.5
Ang Mo Kio,2021,7,13,105.4,40,64,76.8,24.8,26.9,22.6,6.6,38.2
Ang Mo Kio,2021,7,14,0.2,0.2,0.2,0.2,26.8,29,24.3,4.6,27
Ang Mo Kio,2021,7,15,0,0,0,0,28.5,32.2,25,6.4,31.3
Ang Mo Kio,2021,7,16,0,0,0,0,29.4,32.7,27.6,8,28.2
Ang Mo Kio,2021,7,17,0,0,0,0,29.7,33.7,27.4,7.7,29.4
Ang Mo Kio,2021,7,18,0,0,0,0,29.8,33.8,27.8,6.6,29.8
Ang Mo Kio,2021,7,19,0,0,0,0,28.9,31.8,26.3,6.6,45.7
Ang Mo Kio,2021,7,20,0,0,0,0,30,33.3,27.1,6,29.1
Ang Mo Kio,2021,7,21,0,0,0,0,30.1,33.5,28,7.1,30.2
Ang Mo Kio,2021,7,22,0,0,0,0,30.3,34.5,27.7,6.8,30.2
Ang Mo Kio,2021,7,23,1.4,0.6,1,1.2,29.5,33.8,26,6.8,37
Ang Mo Kio,2021,7,24,0,0,0.2,0.8,29.6,33.6,26.6,7.1,27.8
Ang Mo Kio,2021,7,25,0,0,0,0,30.2,33.8,28,7.5,30.9
Ang Mo Kio,2021,7,26,0,0,0,0,29.8,32.5,28.2,7,28.2
Ang Mo Kio,2021,7,27,0,0,0,0,30.1,33.1,28.2,6,35
Ang Mo Kio,2021,7,28,0,0,0,0,30.2,33.4,28.4,6.7,26.3
Ang Mo Kio,2021,7,29,0,0,0,0,30.3,33.4,28.4,7.9,30.2
Ang Mo Kio,2021,7,30,0,0,0,0,30.5,34.4,28.4,7.7,24.4
Ang Mo Kio,2021,7,31,3.6,2.8,3.4,3.6,28.8,31.3,24.6,6.8,42.4
Ang Mo Kio,2021,8,1,40,18.2,32.2,39.8,27.9,31.3,23.2,4.8,37.4
Ang Mo Kio,2021,8,2,2.8,2.8,2.8,2.8,28.8,32.4,26.7,5.1,30.9
Ang Mo Kio,2021,8,3,1.8,1.4,1.6,1.8,28.7,32.8,23.8,6,42
Ang Mo Kio,2021,8,4,5,5,5,5,27.5,29.1,23.3,7,47.6
Ang Mo Kio,2021,8,5,0,0,0,0,29.6,34,27.3,6.6,24.8
Ang Mo Kio,2021,8,6,0,0,0,0,29.1,32.7,26.7,6,29.1
Ang Mo Kio,2021,8,7,25.8,16.8,23.6,25.8,28.5,33.5,25.1,6.1,27
Ang Mo Kio,2021,8,8,0.2,0.2,0.2,0.2,27.5,33.7,25.5,4.7,48.5
Ang Mo Kio,2021,8,9,1,1,1,1,28.9,33.9,24.7,5.3,25.6
Ang Mo Kio,2021,8,10,0,0,0,0,29.8,32.9,27.7,5.9,26.7
Ang Mo Kio,2021,8,11,0.8,0.6,0.6,0.8,29.1,31.7,26.6,5.9,25.6
Ang Mo Kio,2021,8,12,18.4,18.2,18.4,18.4,28.8,32.1,23.5,6.1,37
Ang Mo Kio,2021,8,13,3.6,3.6,3.6,3.6,28,32.3,26.1,5.2,24.8
Ang Mo Kio,2021,8,14,12.2,11.8,12,12.2,27.7,32.9,24,4.5,28.5
Ang Mo Kio,2021,8,15,4.8,3.6,3.6,4.6,28,32.4,24.2,5.3,48.9
Ang Mo Kio,2021,8,16,1,0.4,0.8,1.6,27.8,32.2,24.6,5.9,27.8
Ang Mo Kio,2021,8,17,4.6,2.4,3.6,4.2,26.9,29.2,25.2,4.9,22.6
Ang Mo Kio,2021,8,18,0.4,0.2,0.2,0.2,26.1,27.6,25,4.9,22
Ang Mo Kio,2021,8,19,28.6,11.8,14.8,17.4,27,31.2,23,8,32
Ang Mo Kio,2021,8,20,69.8,19,28.4,39.6,25.4,27.9,22.7,4.2,44.6
Ang Mo Kio,2021,8,21,0.4,0.2,0.2,0.2,27.5,30.3,24.9,4.6,22
Ang Mo Kio,2021,8,22,3.4,1.4,2.6,3,26.8,32,23.7,5,33.5
Ang Mo Kio,2021,8,23,0,0,0,0,27.7,31.5,24.6,5,26.7
Ang Mo Kio,2021,8,24,33.8,10,15,21.8,25.5,27.9,23.2,4.3,35.6
Ang Mo Kio,2021,8,25,6.8,5,5.4,6.6,26.2,28.4,23.9,5.3,27.8
Ang Mo Kio,2021,8,26,0,0,0,0,27.6,31.5,25.1,4.8,34.6
Ang Mo Kio,2021,8,27,0.4,0.4,0.4,0.4,27.9,31.6,25,6.1,30.9
Ang Mo Kio,2021,8,28,0,0,0,0,29.1,32.2,27.1,5.8,28.5
Ang Mo Kio,2021,8,29,18.4,7.4,7.8,12.6,26.7,31,24.2,4.9,28.2
Ang Mo Kio,2021,8,30,74.8,33.8,59.2,68.8,25.7,28.1,22.6,4.3,28.5
Ang Mo Kio,2021,8,31,9,5.8,7.2,7.2,27.3,31.7,23.6,4.6,22.6
Ang Mo Kio,2021,9,1,3.2,1.4,1.4,1.4,27.9,31.9,25.3,8.6,35.2
Ang Mo Kio,2021,9,2,123.4,45.4,63.6,87.8,25.6,28,22.8,5,32.4
Ang Mo Kio,2021,9,3,0,0,0,0,28.3,32.2,25.2,4.4,22
Ang Mo Kio,2021,9,4,12.2,10.6,12,12.2,28.2,32.9,23.2,7.8,30.2
Ang Mo Kio,2021,9,5,0,0,0,0,28.7,32.8,26.6,7.2,29.8
Ang Mo Kio,2021,9,6,2,1.4,2,2,28,33.6,25.1,4.7,38.2
Ang Mo Kio,2021,9,7,0,0,0,0,28.4,32.1,26.1,6.6,33.9
Ang Mo Kio,2021,9,8,1.4,0.6,0.8,1.4,28.3,32.2,24.3,8.5,32.8
Ang Mo Kio,2021,9,9,0,0,0,0,29.6,33.1,26.1,6.6,25.2
Ang Mo Kio,2021,9,10,14.8,11.8,14,14.6,27.6,30.7,22.8,6.6,32.4
Ang Mo Kio,2021,9,11,0,0,0,0,29.1,32.7,26.3,6.2,29.4
Ang Mo Kio,2021,9,12,0,0,0,0,29.3,32.3,27.7,5.9,28.9
Ang Mo Kio,2021,9,13,3,2,2.8,2.8,27,28.6,24.5,5.3,41.1
Ang Mo Kio,2021,9,14,0,0,0,0,28.4,31.3,26.7,5,18.7
Ang Mo Kio,2021,9,15,0,0,0,0,29.1,33.6,26.8,7.6,35.9
Ang Mo Kio,2021,9,16,2.2,2.2,2.2,2.2,28.8,33,26.6,8,35.6
Ang Mo Kio,2021,9,17,0,0,0,0,29.5,34.1,26.2,8.4,31.3
Ang Mo Kio,2021,9,18,0,0,0,0,29.1,33.7,26.8,7,31.7
Ang Mo Kio,2021,9,19,21.4,12.8,15.8,16.8,26.9,28.8,24.3,4.3,29.8
Ang Mo Kio,2021,9,20,2.4,2.4,2.4,2.4,28.7,32.8,25.1,6.4,27.4
Ang Mo Kio,2021,9,21,10.6,10.4,10.6,10.6,28.8,32.6,23.9,5.5,28.5
Ang Mo Kio,2021,9,22,4.4,4.2,4.4,4.4,28.8,32.8,24,5.9,37.8
Ang Mo Kio,2021,9,23,0,0,0,0,28.7,32.3,25.1,6.5,31.7
Ang Mo Kio,2021,9,24,17,14.4,16.8,17,28.6,34.2,26,4.9,23.3
Ang Mo Kio,2021,9,25,0,0,0,0,28.9,33.9,26.5,4.5,29.4
Ang Mo Kio,2021,9,26,10,9.2,9.2,9.2,28.6,33,25.1,6.7,40.7
Ang Mo Kio,2021,9,27,14.8,7.6,7.8,7.8,26.6,31.3,23.9,4.7,27.4
Ang Mo Kio,2021,9,28,44.4,38,41.6,44.2,27,32.5,23.2,3.8,36.7
Ang Mo Kio,2021,9,29,6.8,6,6.2,6.2,27.9,31.6,25.5,3.6,24.8
Ang Mo Kio,2021,9,30,16,3.6,4.8,8.4,26.3,27.7,23.8,5.6,35.2
Ang Mo Kio,2021,10,1,25.4,6.6,11.2,13.6,26.8,31.5,23.3,5.3,48.2
Ang Mo Kio,2021,10,2,0.6,0.4,0.4,0.4,26.3,29.2,23.4,4.7,32.8
Ang Mo Kio,2021,10,3,2,2,2,2,28.6,33,25.3,3.9,24.1
Ang Mo Kio,2021,10,4,0,0,0,0,29.5,34.2,26.2,4.8,25.2
Ang Mo Kio,2021,10,5,0.2,0.2,0.2,0.2,27.9,29.2,25.1,5.7,40.7
Ang Mo Kio,2021,10,6,0,0,0,0,29.6,33.5,26.4,7.5,34.3
Ang Mo Kio,2021,10,7,0,0,0,0,29.6,32.7,26.8,8,39.6
Ang Mo Kio,2021,10,8,0,0,0,0,30.4,34.4,27.8,6.8,29.4
Ang Mo Kio,2021,10,9,0,0,0,0,30.3,33.9,28.1,8.3,33.5
Ang Mo Kio,2021,10,10,24.8,20.6,21.2,21.2,28.2,32.2,24.8,6.2,46.1
Ang Mo Kio,2021,10,11,0,0,0,0,29.9,33.7,26.4,6.7,27.8
Ang Mo Kio,2021,10,12,0,0,0,0,30.5,34.2,28.5,5.8,25.2
Ang Mo Kio,2021,10,13,0.2,0.2,0.2,0.2,30.1,33.6,28.3,7,27.4
Ang Mo Kio,2021,10,14,0,0,0,0,30.2,33.9,28.4,7.2,28.9
Ang Mo Kio,2021,10,15,0,0,0,0,30.3,34.3,25.2,6.9,40.4
Ang Mo Kio,2021,10,16,0,0,0,0,29.9,34.2,28.3,6.8,26.7
Ang Mo Kio,2021,10,17,60,37.4,42.2,42.2,27.3,31.9,23.3,4.3,42
Ang Mo Kio,2021,10,18,2.4,1.6,2.4,2.4,27.5,31.2,25.2,3.6,25.9
Ang Mo Kio,2021,10,19,1.8,1.8,1.8,1.8,28.9,33.4,25.9,5.1,28.2
Ang Mo Kio,2021,10,20,20,7.8,8,15.4,26.3,30.4,24.1,5.8,29.4
Ang Mo Kio,2021,10,21,17.6,11.8,17,17.4,26.5,32.7,24.7,4.9,25.9
Ang Mo Kio,2021,10,22,0,0,0,0,27.6,32.4,25.3,4.5,29.4
Ang Mo Kio,2021,10,23,9.8,6.4,8,8.4,27.1,32.3,25.3,3.5,31.3
Ang Mo Kio,2021,10,24,20.4,19,20.4,20.4,27.4,34,24.7,4.1,27
Ang Mo Kio,2021,10,25,2.6,1.8,2.4,2.6,27.5,31.5,25.3,4,29.4
Ang Mo Kio,2021,10,26,30.6,27.8,30.6,30.6,28.4,33.3,24.9,3.7,19.4
Ang Mo Kio,2021,10,27,0,0,0,0,29.3,33.7,24.8,6.3,28.5
Ang Mo Kio,2021,10,28,1.2,1.2,1.2,1.2,28.1,29.6,25.4,4.6,31.3
Ang Mo Kio,2021,10,29,0,0,0,0,29.1,33,26.3,7.1,30.2
Ang Mo Kio,2021,10,30,0.4,0.2,0.2,0.4,28.9,33.5,26.2,5.8,42.4
Ang Mo Kio,2021,10,31,1.8,1.2,1.2,1.4,27.8,32.6,26,3.9,24.8
Ang Mo Kio,2021,11,1,5.4,3.6,4.6,5.4,26.7,31.9,25,4.1,23
Ang Mo Kio,2021,11,2,50.6,36.2,45.8,49,26.2,31.4,23.6,4.7,29.4
Ang Mo Kio,2021,11,3,1.4,0.4,0.6,1,27,31.6,24.3,4.1,23
Ang Mo Kio,2021,11,4,6.6,3.2,5.2,6.4,27,33.5,24.4,3.9,29.8
Ang Mo Kio,2021,11,5,29.8,15.2,23.4,25.6,26.2,32,23.2,3.8,22.6
Ang Mo Kio,2021,11,6,1,0.6,0.8,0.8,28.2,33.4,24.7,3.8,24.8
Ang Mo Kio,2021,11,7,4,2,2.6,3.2,27.4,29.9,25.9,3.9,18
Ang Mo Kio,2021,11,8,0.4,0.2,0.2,0.4,27.3,30.5,25.4,4.1,16.9
Ang Mo Kio,2021,11,9,25.6,21.2,21.2,21.2,26.9,33.3,23.5,4.7,36.3
Ang Mo Kio,2021,11,10,14.4,3.6,6.4,9.4,25.9,28.5,23.9,5.9,33.9
Ang Mo Kio,2021,11,11,0.8,0.4,0.6,0.6,27.5,31.7,24.3,7.4,32.8
Ang Mo Kio,2021,11,12,1.4,0.8,1,1,27.9,32,23.6,7.3,37.4
Ang Mo Kio,2021,11,13,2.4,1.4,1.4,1.8,27,29,24.2,5.1,33.2
Ang Mo Kio,2021,11,14,0,0,0,0,29.1,34.3,26.2,4.6,21.3
Ang Mo Kio,2021,11,15,0,0,0,0,27.9,30.5,26.6,5.1,23.7
Ang Mo Kio,2021,11,16,0,0,0,0,28.4,32.8,25.7,4.6,22.6
Ang Mo Kio,2021,11,17,0.4,0.4,0.4,0.4,28.2,32.9,24.9,4.9,36.7
Ang Mo Kio,2021,11,18,33,22.2,25.4,27.6,27.2,30.7,22.9,4.9,30.9
Ang Mo Kio,2021,11,19,0,0,0,0,28.2,32.9,25.4,4.7,25.6
Ang Mo Kio,2021,11,20,2.4,1,1,1.8,27,29.7,24,3.6,32
Ang Mo Kio,2021,11,21,24.6,14.2,15,23.2,27.4,33.6,24.9,3.9,29.1
Ang Mo Kio,2021,11,22,0.4,0.4,0.4,0.4,28.4,33.8,25.1,4.8,23
Ang Mo Kio,2021,11,23,5.8,2.6,3.6,4.2,26.5,30.6,24.5,3.6,22.4
Ang Mo Kio,2021,11,24,9.2,2.4,3.6,6.4,25.6,26.9,24.1,3.2,14.1
Ang Mo Kio,2021,11,25,0,0,0,0,27.9,33.4,24.4,4,16.9
Ang Mo Kio,2021,11,26,0,0,0,0,28.5,33.3,25.3,5.9,27
Ang Mo Kio,2021,11,27,17.2,13.6,15.2,15.6,27.9,33.7,23.8,4.7,30.9
Ang Mo Kio,2021,11,28,0,0,0,0,28.6,31.9,26,5.1,24.8
Ang Mo Kio,2021,11,29,0,0,0,0,29.7,33.5,26.1,7.8,35.6
Ang Mo Kio,2021,11,30,0,0,0,0,30.8,34.1,27.2,5.6,27.4
Ang Mo Kio,2021,12,1,0,0,0,0,30.4,34.1,27,6.3,27
Ang Mo Kio,2021,12,2,10.8,4.8,7.4,8.4,25.9,28.5,22.7,5.3,35.9
Ang Mo Kio,2021,12,3,0,0,0,0,27.1,30.8,24.7,6.1,33.2
Ang Mo Kio,2021,12,4,0,0,0,0,27.3,31.1,25.5,7.6,36.3
Ang Mo Kio,2021,12,5,0,0,0,0,27.2,29.7,25.7,7.4,28.9
Ang Mo Kio,2021,12,6,0,0,0,0,27.6,31.4,25.5,7.4,27.8
Ang Mo Kio,2021,12,7,0,0,0,0,27.9,31.9,25.3,8.8,36.7
Ang Mo Kio,2021,12,8,0,0,0,0,27.7,31.3,25.7,9.3,40.7
Ang Mo Kio,2021,12,9,0,0,0,0,27.8,32.1,25.4,8.1,33.9
Ang Mo Kio,2021,12,10,19.4,10,12.4,15,26.7,31.9,24.4,6.4,29.8
Ang Mo Kio,2021,12,11,5.6,2.4,2.6,3,26.5,31.1,25.1,5.4,35.9
Ang Mo Kio,2021,12,12,0,0,0,0,26.5,29.1,25.3,6.2,25.9
Ang Mo Kio,2021,12,13,0,0,0,0,26.9,30,25.1,6.7,40.7
Ang Mo Kio,2021,12,14,0,0,0,0,28,31.4,25.9,7.3,35.6
Ang Mo Kio,2021,12,15,0.8,0.6,0.8,0.8,27.9,31.5,25.9,6,27.8
Ang Mo Kio,2021,12,16,0,0,0,0,28.6,32.2,25.9,7.3,33.5
Ang Mo Kio,2021,12,17,13,6.8,7,8.8,27.1,30.8,24.9,8.1,38.5
Ang Mo Kio,2021,12,18,15.6,13,14.6,15.4,27.7,32.3,24.6,5.3,28.2
Ang Mo Kio,2021,12,19,18,8.6,12.4,14.8,27.2,31,23.6,5.9,29.8
Ang Mo Kio,2021,12,20,0,0,0,0,27.6,32,24.9,5.9,23
Ang Mo Kio,2021,12,21,0,0,0,0,28.2,34.5,25.2,6.2,28.9
Ang Mo Kio,2021,12,22,0,0,0,0,28,32.7,26.1,5.4,22.6
Ang Mo Kio,2021,12,23,15,14.6,15,15,27.4,31.4,25,3.7,18.3
Ang Mo Kio,2021,12,24,,,,,,,,,
Ang Mo Kio,2021,12,25,,,,,,,,,
Ang Mo Kio,2021,12,26,,,,,,,,,
Ang Mo Kio,2021,12,27,0,,,,,,,,
Ang Mo Kio,2021,12,28,0,0,0,0,28,32.7,25.2,7.9,31.3
Ang Mo Kio,2021,12,29,7,5.4,5.4,6.8,27.3,30.8,25.6,5.3,25.6
Ang Mo Kio,2021,12,30,21.4,13.4,19.6,21,27.1,30.5,24.1,5.3,31.7
Ang Mo Kio,2021,12,31,56.6,15.8,18.6,23.8,25.1,26.7,22.9,5.3,28.5
Ang Mo Kio,2022,1,1,26.4,12.6,14.2,19.4,25.1,29.8,23.5,4.1,27
Ang Mo Kio,2022,1,2,85.8,20.2,38.8,45.4,23.8,24.6,22.9,4.3,29.4
Ang Mo Kio,2022,1,3,2.4,1.8,1.8,2,25.8,30.8,23.3,4.7,30.6
Ang Mo Kio,2022,1,4,11.8,6.6,8.8,9.6,25.8,30.3,24.1,5.4,34.6
Ang Mo Kio,2022,1,5,0.2,0.2,0.2,0.2,28,33.7,24.9,6.6,29.8
Ang Mo Kio,2022,1,6,0,0,0,0,28.2,32.6,25.6,7.2,35
Ang Mo Kio,2022,1,7,76,44.2,71.6,74.8,27.4,32.4,24.5,6.1,28.9
Ang Mo Kio,2022,1,8,0.2,0.2,0.2,0.2,27.2,30.8,25.2,7.5,31.7
Ang Mo Kio,2022,1,9,0.4,0.4,0.4,0.4,27.6,31.2,25.3,7.9,34.6
Ang Mo Kio,2022,1,10,0,0,0,0,27.6,32,25.2,8.4,34.3
Ang Mo Kio,2022,1,11,0,0,0,0,27.5,32,24.9,7.6,31.3
Ang Mo Kio,2022,1,12,0,0,0,0,27.3,31.9,24.9,9.3,37
Ang Mo Kio,2022,1,13,0,0,0,0,27.2,32,24.2,8.4,30.6
Ang Mo Kio,2022,1,14,0,0,0,0,27.2,31.4,24.6,8.6,34.6
Ang Mo Kio,2022,1,15,0,0,0,0,27.6,32.6,25.1,8.4,31.7
Ang Mo Kio,2022,1,16,0,0,0,0,27.7,31.8,25.3,9.1,35.2
Ang Mo Kio,2022,1,17,0,0,0,0,27.3,30.2,25.5,8.7,34.3
Ang Mo Kio,2022,1,18,0,0,0,0,27.6,31.7,25,9.4,38.2
Ang Mo Kio,2022,1,19,8.6,8.6,8.6,8.6,26.7,30.6,23,8.1,38.5
Ang Mo Kio,2022,1,20,1.6,1.6,1.6,1.6,27.1,31.8,25.2,6.7,30.2
Ang Mo Kio,2022,1,21,0,0,0,0,27.3,32.5,24.4,8.4,33.9
Ang Mo Kio,2022,1,22,0,0,0,0,27.6,33,24.7,7,27
Ang Mo Kio,2022,1,23,0,0,0,0,27.8,33.3,24.8,6,26.7
Ang Mo Kio,2022,1,24,0,0,0,0,27.8,33.8,24.9,5.5,23
Ang Mo Kio,2022,1,25,0,0,0,0,27.9,32.9,24.7,8.1,29.4
Ang Mo Kio,2022,1,26,0,0,0,0,28,33.1,25.4,6.5,29.4
Ang Mo Kio,2022,1,27,0,0,0,0,27.8,32.7,25.3,6.9,30.9
Ang Mo Kio,2022,1,28,0,0,0,0,28.2,33.9,24.8,7.3,32
Ang Mo Kio,2022,1,29,0,0,0,0,27.9,33.5,25,6.9,31.3
Ang Mo Kio,2022,1,30,21,18,18.8,19,27.1,33.6,24.3,6,28.2
Ang Mo Kio,2022,1,31,0,0,0,0,27.8,33.1,24.8,6.9,30.9
Ang Mo Kio,2022,2,1,0,0,0,0,27.8,32.6,25.3,7.9,38.9
Ang Mo Kio,2022,2,2,0,0,0,0,28.1,32.3,25,6.4,30.9
Ang Mo Kio,2022,2,3,0,0,0,0,28.4,33.4,25.4,8.5,38.2
Ang Mo Kio,2022,2,4,0.2,0.2,0.2,0.2,28.4,32.6,26,9.7,40.4
Ang Mo Kio,2022,2,5,3.6,2.2,2.6,3,27.4,32,25.5,8.4,35.9
Ang Mo Kio,2022,2,6,11.4,2.2,3.4,4.4,26,29.7,24.4,5,30.2
Ang Mo Kio,2022,2,7,1.6,0.8,1.2,1.6,26.4,29.2,24.5,6.5,24.4
Ang Mo Kio,2022,2,8,0.8,0.4,0.6,0.6,26.6,31,24.1,5.6,28.5
Ang Mo Kio,2022,2,9,20,9.2,9.4,10.8,25.9,31.6,24,4.6,39.3
Ang Mo Kio,2022,2,10,16.4,2.2,3,4.4,24.4,25.5,23.5,4.6,19.8
Ang Mo Kio,2022,2,11,5.4,2.6,3,4,25.3,28.8,23.2,5,31.7
Ang Mo Kio,2022,2,12,0.8,0.4,0.8,0.8,27.1,31.9,23.9,6,32.4
Ang Mo Kio,2022,2,13,3.8,3.6,3.6,3.6,27,32.2,24.9,5.3,20.2
Ang Mo Kio,2022,2,14,0.4,0.4,0.4,0.4,27.6,31.8,25,6.4,26.3
Ang Mo Kio,2022,2,15,0,0,0,0,28.3,32.4,26.2,8.1,31.7
Ang Mo Kio,2022,2,16,9.6,5.6,8.6,9,26.3,28.3,22.6,4.4,55.4
Ang Mo Kio,2022,2,17,0,0,0,0,27.8,32.6,23.4,6.2,35.2
Ang Mo Kio,2022,2,18,0,0,0,0,28.7,32.7,26.4,8.2,28.5
Ang Mo Kio,2022,2,19,0.2,0.2,0.2,0.2,28,32.4,26,5.5,39.3
Ang Mo Kio,2022,2,20,33.6,21.8,31.8,33.6,27.1,34.9,22.7,5,43.5
Ang Mo Kio,2022,2,21,0,0,0,0,28.1,32.7,25.2,7,32.4
Ang Mo Kio,2022,2,22,0,0,0,0,28,32.7,25.1,7.4,32.8
Ang Mo Kio,2022,2,23,0,0,0,0,27.6,32.1,25.7,7.3,34.6
Ang Mo Kio,2022,2,24,17.8,6.2,9.6,10.4,25.1,27.6,23.4,6.3,35.6
Ang Mo Kio,2022,2,25,17.8,17.8,17.8,17.8,26.9,33,23.3,6.5,35.2
Ang Mo Kio,2022,2,26,0,0,0,0,27,29.8,25.1,4.6,23.3
Ang Mo Kio,2022,2,27,37.4,19.2,24.8,35,26.2,30.2,23.2,5.8,31.7
Ang Mo Kio,2022,2,28,0,0,0,0,27.5,32.1,24.7,8.4,34.6
Ang Mo Kio,2022,3,1,0,0,0,0,27.7,32.6,25.4,6.8,29.8
Ang Mo Kio,2022,3,2,64,26.8,33.8,63.6,26.9,32.8,22.4,6.7,50
Ang Mo Kio,2022,3,3,23.6,21,22.4,23.4,27.2,33.3,23.5,5.6,27
Ang Mo Kio,2022,3,4,0,0,0,0,27.6,31.1,25.6,7.1,29.4
Ang Mo Kio,2022,3,5,69.4,48.4,67.2,69.2,27.3,33.6,22.2,5,41.1
Ang Mo Kio,2022,3,6,0,0,0,0,27.2,31.7,25.3,3.7,17.6
Ang Mo Kio,2022,3,7,55.8,36,50.6,55,27,32.4,23.8,6.1,31.7
Ang Mo Kio,2022,3,8,0,0,0,0,27.9,31.9,25.3,5.6,25.2
Ang Mo Kio,2022,3,9,0.6,0.6,0.6,0.6,27.8,31.5,25.7,7.3,32
Ang Mo Kio,2022,3,10,14.2,12.6,14.2,14.2,27.5,31.7,22.5,7.3,35
Ang Mo Kio,2022,3,11,2.8,1.4,1.8,2.6,27.6,33.7,25.7,5.6,25.6
Ang Mo Kio,2022,3,12,0,0,0,0,28,34.5,24.9,6,27.4
Ang Mo Kio,2022,3,13,0,0,0,0,28.7,35.4,25.3,5.2,22.6
Ang Mo Kio,2022,3,14,0.8,0.4,0.6,0.8,28.4,33.5,25.8,5.6,24.1
Ang Mo Kio,2022,3,15,27.2,17,24.2,24.2,26.3,32.2,23.1,5.3,32.4
