Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2021,5,22,0.2,0.2,0.2,0.2,28,29.3,26.5,13,35.2
East Coast Parkway,2021,5,23,0,0,0,0,29.6,31,28.1,14.4,25.2
East Coast Parkway,2021,5,24,0,0,0,0,30.1,32.2,28.9,11.4,31.7
East Coast Parkway,2021,5,25,0,0,0,0,30,31.2,29.1,15.8,40
East Coast Parkway,2021,5,26,0,0,0,0,29.9,31.6,28.8,13.1,27
East Coast Parkway,2021,5,27,0,0,0,0,29.4,31,27.9,9.9,33.2
East Coast Parkway,2021,5,28,0,0,0,0,28.9,30.8,26.9,5.6,27
East Coast Parkway,2021,5,29,9.8,7.8,9.2,9.2,28.6,29.5,24.1,10.8,43.5
East Coast Parkway,2021,5,30,0,0,0,0,29.1,31.1,28.2,7.4,31.3
East Coast Parkway,2021,5,31,0,0,0,0,29.3,30.4,26.2,10,43.9
East Coast Parkway,2021,6,1,0,0,0,0,29.4,30.7,27,9.1,46.5
East Coast Parkway,2021,6,2,0.6,0.6,0.6,0.6,29.4,30.7,27.1,13.3,47.6
East Coast Parkway,2021,6,3,0.4,0.4,0.4,0.4,29.8,31.7,28,12,35.2
East Coast Parkway,2021,6,4,6.6,6.6,6.6,6.6,29.8,32,25.4,10.6,41.5
East Coast Parkway,2021,6,5,0.2,0.2,0.2,0.2,29.8,30.9,26.2,13.3,53.7
East Coast Parkway,2021,6,6,0,0,0,0,29.9,31.6,28.2,13,28.2
East Coast Parkway,2021,6,7,0,0,0,0,30,31.3,28.2,15.2,30.2
East Coast Parkway,2021,6,8,0,0,0,0,29.6,31.2,27.4,11.3,32
East Coast Parkway,2021,6,9,0.2,0.2,0.2,0.2,29.3,30.2,27.3,10.5,42
East Coast Parkway,2021,6,10,11.2,8.8,9,9.2,28.2,30.7,24.8,9,30.6
East Coast Parkway,2021,6,11,0,0,0,0,28.7,30.6,26.7,10.1,27
East Coast Parkway,2021,6,12,4,4,4,4,29.2,31.2,25.5,12.6,52.6
East Coast Parkway,2021,6,13,28.8,26.4,28.8,28.8,28.5,30.2,24,13.1,48.9
East Coast Parkway,2021,6,14,0,0,0,0,29.1,31.3,27.2,7.2,37.8
East Coast Parkway,2021,6,15,5.6,5.4,5.4,5.4,28,30.4,25.3,6.9,44.6
East Coast Parkway,2021,6,16,0,0,0,0,28.1,29.5,26.5,10,43.2
East Coast Parkway,2021,6,17,0,0,0,0,29.3,32.8,27.5,9.5,47.2
East Coast Parkway,2021,6,18,47.6,35.6,42.4,43.2,27.2,29.2,23.6,7.3,41.1
East Coast Parkway,2021,6,19,0,0,0,0,28.6,30.6,26.4,9,29.4
East Coast Parkway,2021,6,20,14,11.6,12.2,13.4,27.9,31.5,23.1,9.3,50.4
East Coast Parkway,2021,6,21,0.2,0.2,0.2,0.6,28.5,31.2,24.7,9.9,20.6
East Coast Parkway,2021,6,22,0.4,0.4,0.4,0.4,28.7,29.7,25.8,12.5,26.7
East Coast Parkway,2021,6,23,0,0,0,0,28.9,31.1,25.9,11.6,34.6
East Coast Parkway,2021,6,24,3.6,1.4,1.8,2.8,28.4,30.2,24.5,8.3,27.4
East Coast Parkway,2021,6,25,0,0,0,0.2,27.9,30,26.2,8.7,35.9
East Coast Parkway,2021,6,26,7.6,6.2,7.6,7.6,28.2,29.9,25.1,10,43.5
East Coast Parkway,2021,6,27,0.8,0.6,0.8,0.8,28.1,29.1,26.8,13.7,37.4
East Coast Parkway,2021,6,28,0,0,0,0,28.6,30.2,26.6,8.3,25.9
East Coast Parkway,2021,6,29,28.6,18.6,24,24.2,27.7,30.2,23.2,11.1,52.6
East Coast Parkway,2021,6,30,0,0,0.2,8.4,28.2,30.4,25.1,13.6,29.4
East Coast Parkway,2021,7,1,2,1.6,1.6,2,29.3,30.7,26.7,16.4,41.1
East Coast Parkway,2021,7,2,0,0,0,0,28.9,30,27.1,11.8,48.9
East Coast Parkway,2021,7,3,37.8,29.6,37,37.8,28.4,30.4,23.2,9.9,33.9
East Coast Parkway,2021,7,4,21.4,16.2,20.2,20.4,26.9,28.5,22.6,11.2,43.5
East Coast Parkway,2021,7,5,1.4,1,1.2,1.2,28.3,29.6,25.5,15.7,55.4
East Coast Parkway,2021,7,6,0,0,0,0,28.4,29.5,27,12.8,43.2
East Coast Parkway,2021,7,7,0,0,0,0,28.7,30.2,27.1,9.3,46.1
East Coast Parkway,2021,7,8,0,0,0,0,29.3,30.6,28.1,10.8,27
East Coast Parkway,2021,7,9,4.4,2.8,4.4,4.4,28.9,30.2,26,12.8,36.7
East Coast Parkway,2021,7,10,16.2,10,10,10.2,26.7,28.3,24.2,6,36.3
East Coast Parkway,2021,7,11,24.2,16.2,22.2,22.4,26.7,29.1,23.8,5.6,43.5
East Coast Parkway,2021,7,12,57.4,28.2,46.2,56,26.5,30.4,23.5,7.5,37
East Coast Parkway,2021,7,13,21.4,9.6,10.2,11.2,26,28.6,23.8,15.6,46.1
East Coast Parkway,2021,7,14,0,0,0,0,27.8,29.3,25.4,10.6,36.7
East Coast Parkway,2021,7,15,0,0,0,0,29.1,30.7,26.6,14.6,29.1
East Coast Parkway,2021,7,16,0,0,0,0,29.4,30.7,28.7,16,30.9
East Coast Parkway,2021,7,17,0,0,0,0,29.4,31.1,28.4,15.1,27.8
East Coast Parkway,2021,7,18,0,0,0,0,29.5,31,28.3,14,30.9
East Coast Parkway,2021,7,19,0,0,0,0,28.7,30.3,26.6,10.8,51.5
East Coast Parkway,2021,7,20,0,0,0,0,29.4,30.7,27.5,11.5,25.6
East Coast Parkway,2021,7,21,0,0,0,0,29.7,31,28.5,17.4,29.1
East Coast Parkway,2021,7,22,0,0,0,0,29.7,31.5,28.5,14.2,29.4
East Coast Parkway,2021,7,23,7,5.8,5.8,5.8,29,31.3,24.7,10.9,58.3
East Coast Parkway,2021,7,24,0,0,0.2,1,29,30.5,27.4,17,30.9
East Coast Parkway,2021,7,25,0,0,0,0,29.7,31.5,28.4,16,29.4
East Coast Parkway,2021,7,26,0,0,0,0,29.5,30.9,28.5,16.1,31.7
East Coast Parkway,2021,7,27,0,0,0,0,29.4,30.5,28,14.7,33.9
East Coast Parkway,2021,7,28,0,0,0,0,29.5,30.8,28.5,17.4,36.3
East Coast Parkway,2021,7,29,0,0,0,0,29.8,31.3,28.8,19.6,33.5
East Coast Parkway,2021,7,30,0,0,0,0,29.9,31.7,28.8,15.6,33.9
East Coast Parkway,2021,7,31,6.4,6.2,6.4,6.4,28.6,29.9,23.4,15.2,51.5
East Coast Parkway,2021,8,1,13.6,10,13.2,13.4,28.1,29.6,23.3,11.6,78.2
East Coast Parkway,2021,8,2,1.8,1.4,1.6,1.6,28.8,30.2,26.7,10.8,32.4
East Coast Parkway,2021,8,3,5,3.8,4.8,5,28.5,31.2,23.8,11.2,41.1
East Coast Parkway,2021,8,4,3.4,2.2,3.2,3.2,27.7,29.4,24.2,13.8,42.8
East Coast Parkway,2021,8,5,0,0,0,0,29,30.6,27.8,16.8,28.9
East Coast Parkway,2021,8,6,0,0,0,0,29,31.1,27.3,12.5,30.9
East Coast Parkway,2021,8,7,0,0,0,0,28.9,30.6,27,12,33.2
East Coast Parkway,2021,8,8,4,3.4,4,4,27.6,29.9,25.9,8.8,35
East Coast Parkway,2021,8,9,0,0,0,0,28.4,30.6,25.5,11.1,26.3
East Coast Parkway,2021,8,10,1.6,1.6,1.6,1.6,29.2,30.8,28,15,34.3
East Coast Parkway,2021,8,11,7.4,7.2,7.2,7.2,28.7,29.6,24.3,14,48.9
East Coast Parkway,2021,8,12,26,24,26,26,28.7,29.9,23.6,13.9,52.2
East Coast Parkway,2021,8,13,4.4,4.4,4.4,4.4,28,29.6,24.9,10.8,43.9
East Coast Parkway,2021,8,14,0,0,0,0,28.1,29.9,26.8,8.7,25.6
East Coast Parkway,2021,8,15,11.6,7.6,9,10.6,27.9,29.2,24.9,10.7,47.8
East Coast Parkway,2021,8,16,0.4,0.4,1.2,3.6,27.7,30.9,24.9,7.5,34.3
East Coast Parkway,2021,8,17,23,18,18.6,18.6,26.8,29.1,24.1,7.9,28.9
East Coast Parkway,2021,8,18,3.8,1.8,2.8,3.6,26.6,28.2,25,6.2,26.3
East Coast Parkway,2021,8,19,35.2,14.6,17.2,21.2,26.8,29.5,23,13,37.8
East Coast Parkway,2021,8,20,24,20,20.4,21.4,26.4,28.6,23.2,7.4,40
East Coast Parkway,2021,8,21,0,0,0,0,27.9,29.2,26,11.9,28.2
East Coast Parkway,2021,8,22,15.2,10.2,12,14.4,26.9,29.5,23.4,11.6,51.9
East Coast Parkway,2021,8,23,0,0,0,0,27.5,29.1,25.3,9.7,24.8
East Coast Parkway,2021,8,24,24.6,12,14.4,17,26.4,28.4,23.1,10.5,35.2
East Coast Parkway,2021,8,25,0.2,0.2,0.2,0.2,26.7,27.9,24.8,16.6,42.8
East Coast Parkway,2021,8,26,1.4,1,1,1.4,27.7,30.1,25.3,9,44.6
East Coast Parkway,2021,8,27,1,0.8,0.8,0.8,27.7,29.7,26.4,12,38.2
East Coast Parkway,2021,8,28,0,0,0,0,28.7,30.2,27.7,12.1,24.4
East Coast Parkway,2021,8,29,10.4,4.4,4.4,4.4,27.1,29,23.8,12.6,53.7
East Coast Parkway,2021,8,30,56.6,15.8,22,35.4,26.3,28.2,23.5,8.4,30.6
East Coast Parkway,2021,8,31,24.2,16.4,16.8,20.2,27.3,29,23.5,9.7,45.7
East Coast Parkway,2021,9,1,1.4,0.8,1.4,1.4,27.6,30,25.2,20.4,45
East Coast Parkway,2021,9,2,40.8,18.4,29.4,34.6,26.2,28,23.2,14.8,43.2
East Coast Parkway,2021,9,3,0,0,0,0,28.2,29.6,25.9,8.3,26.7
East Coast Parkway,2021,9,4,1.6,1.4,1.6,1.6,28.4,30.4,25.9,13.4,32.4
East Coast Parkway,2021,9,5,0,0,0,0,28.6,30,26.9,13.6,37
East Coast Parkway,2021,9,6,0,0,0,0,28.4,29.8,26.3,8.7,35.9
East Coast Parkway,2021,9,7,0,0,0,0,28.2,29.8,25.8,14.7,36.3
East Coast Parkway,2021,9,8,1.6,1.4,1.6,1.6,28,29.3,24.7,21.5,51.9
East Coast Parkway,2021,9,9,2.8,2.8,2.8,2.8,28.5,29.8,25.5,14.3,42.4
East Coast Parkway,2021,9,10,3.2,1.4,2.6,3,27.3,28.6,23.4,13.6,61.9
East Coast Parkway,2021,9,11,0,0,0,0,28.6,30.3,26.1,11.7,26.7
East Coast Parkway,2021,9,12,0,0,0,0,28.7,30,28,11.5,37.8
East Coast Parkway,2021,9,13,2.6,1.4,1.4,1.4,27.4,28.5,26,9.7,36.3
East Coast Parkway,2021,9,14,0,0,0,0,28.2,28.9,27.5,12.9,29.8
East Coast Parkway,2021,9,15,0,0,0,0,28.8,30.9,26.7,13.6,29.1
East Coast Parkway,2021,9,16,0,0,0,0,28.9,30,27.4,13.2,38.2
East Coast Parkway,2021,9,17,0,0,0,0,29.1,30.5,27.7,12.2,35.2
East Coast Parkway,2021,9,18,0,0,0,0,28.8,30.4,27.6,9.3,31.7
East Coast Parkway,2021,9,19,0,0,0,0,28.6,29.2,26.6,15.1,43.5
East Coast Parkway,2021,9,20,0.6,0.6,0.6,0.6,28.9,31.1,26.8,12,42.8
East Coast Parkway,2021,9,21,5.2,3.4,3.4,3.4,29.5,31,27.2,13.6,24.8
East Coast Parkway,2021,9,22,0.2,0.2,0.2,0.2,29.1,30.9,26.8,13.9,36.7
East Coast Parkway,2021,9,23,22,12.8,21.6,21.8,28.6,30.9,24.4,11.1,30.2
East Coast Parkway,2021,9,24,0,0,0,0,29.3,30.4,28.6,10.8,35.9
East Coast Parkway,2021,9,25,1.4,1.4,1.4,1.4,29.2,30.8,27.9,8.4,32.4
East Coast Parkway,2021,9,26,5.6,4.4,4.4,4.4,29,32.2,24.8,8.9,42.8
East Coast Parkway,2021,9,27,4.8,3.2,3.4,3.6,27.4,31,25,6.5,33.9
East Coast Parkway,2021,9,28,8.2,7,8.2,8.2,27.8,31.3,25.4,5.4,22.6
East Coast Parkway,2021,9,29,0,0,0,0,28.6,30,26.2,10.1,28.2
East Coast Parkway,2021,9,30,37.6,22.8,33.6,35.4,27.7,29.4,25.2,20,56.9
East Coast Parkway,2021,10,1,38,12,16,28,27.8,30,24.8,16.2,51.1
East Coast Parkway,2021,10,2,1.2,1,1,1,27,29.1,24.7,6.7,37.4
East Coast Parkway,2021,10,3,0,0,0,0,28.7,30.4,26.2,7.1,21.7
East Coast Parkway,2021,10,4,0,0,0,0,29.2,31.8,26.9,7.4,27.8
East Coast Parkway,2021,10,5,5.8,5.8,5.8,5.8,28.6,29.6,24.3,10.5,47.6
East Coast Parkway,2021,10,6,4.6,4.4,4.4,4.4,29.8,32.7,27.3,11.6,41.5
East Coast Parkway,2021,10,7,5,4.4,5,5,30,32.1,26.5,10,37.4
East Coast Parkway,2021,10,8,0,0,0,0,29.8,31.7,28.5,15.6,25.6
East Coast Parkway,2021,10,9,0,0,0,0,29.9,32.1,28.8,14.5,32
East Coast Parkway,2021,10,10,47.4,30.8,45.2,46.8,28.9,31.1,25.4,12.3,46.5
East Coast Parkway,2021,10,11,0,0,0,0,29.6,31.6,27,14.6,34.6
East Coast Parkway,2021,10,12,0,0,0,0,30.2,32,28.8,10.8,23.3
East Coast Parkway,2021,10,13,0,0,0,0,29.8,30.9,28.2,13,29.8
East Coast Parkway,2021,10,14,0,0,0,0,30,31.3,28.7,18.1,43.2
East Coast Parkway,2021,10,15,0,0,0,0,29.9,31.2,27.2,12.3,34.3
East Coast Parkway,2021,10,16,0.6,0.6,0.6,0.6,29.9,31.1,28.9,10.8,30.6
East Coast Parkway,2021,10,17,4.4,1.6,2,3.2,28.5,31.6,26.6,6.8,36.7
East Coast Parkway,2021,10,18,4,3,3.4,3.8,28.1,30.7,26.1,4.9,24.8
East Coast Parkway,2021,10,19,0,0,0,0,28.8,31.2,26.8,7.7,34.3
East Coast Parkway,2021,10,20,17.8,8,11.2,12.8,27.3,29.8,24.9,8.4,45
East Coast Parkway,2021,10,21,0,0,0,0,27.8,30,26.2,8.8,36.3
East Coast Parkway,2021,10,22,0.8,0.8,0.8,0.8,28.4,31.6,27,8.6,37.4
East Coast Parkway,2021,10,23,0,0,0,0,28.4,30.9,26.6,6.2,28.9
East Coast Parkway,2021,10,24,0,0,0,0,28.5,31.6,27,7.9,30.2
East Coast Parkway,2021,10,25,2.2,2.2,2.2,2.2,28.3,30.4,26.3,6.9,35.9
East Coast Parkway,2021,10,26,0,0,0,0,29.2,32.7,26.6,6.3,22
East Coast Parkway,2021,10,27,26.4,17.6,25.6,26.2,29.1,31,25.1,11.7,40.4
East Coast Parkway,2021,10,28,0,0,0,0,28.4,30.1,27.1,11.4,54.4
East Coast Parkway,2021,10,29,0,0,0,0,29.3,30.3,27.3,10.8,25.6
East Coast Parkway,2021,10,30,1,1,1,1,28.8,30.2,26.4,9,25.6
East Coast Parkway,2021,10,31,4.2,2.6,3.4,3.4,28.5,31.6,25.4,5.4,42
East Coast Parkway,2021,11,1,8.4,5.6,6.2,8,27.3,30.8,24.6,5.4,35.2
East Coast Parkway,2021,11,2,43.4,33.8,39.2,40.2,26.9,31.2,24.7,6.3,32.8
East Coast Parkway,2021,11,3,1,0.2,0.4,0.6,27.7,30.4,25.5,5.6,19.1
East Coast Parkway,2021,11,4,0.4,0.2,0.4,0.4,28,30.5,26.3,7.4,27.4
East Coast Parkway,2021,11,5,1.2,0.6,0.8,1.2,27.6,30.4,25.6,6.4,32.4
East Coast Parkway,2021,11,6,0,0,0,0,28.5,30.8,26.1,7.3,24.4
East Coast Parkway,2021,11,7,19.8,12.8,17.6,17.8,28.1,30.4,25.6,6.3,30.6
East Coast Parkway,2021,11,8,2,0.8,1.4,2,28,29.6,26.8,4.4,25.2
East Coast Parkway,2021,11,9,44.4,23.4,35.2,39.4,27.7,32.6,24.6,6.4,34.6
East Coast Parkway,2021,11,10,42.6,17.2,24.8,36.6,26.8,28.9,24.8,8.9,33.5
East Coast Parkway,2021,11,11,0.2,0.2,0.2,0.2,28,31.2,25.3,11.4,33.5
East Coast Parkway,2021,11,12,6.4,5.8,6.2,6.2,28.2,31.3,23.3,12,68
East Coast Parkway,2021,11,13,1.6,0.8,0.8,1,27.7,28.7,25.2,13,30.9
East Coast Parkway,2021,11,14,0,0,0,0,29.1,30.7,27,8.1,22.6
East Coast Parkway,2021,11,15,1.4,0.8,0.8,1,28.2,30.4,26.9,8.2,29.8
East Coast Parkway,2021,11,16,0,0,0,0,28.8,31,26.5,8.6,25.9
East Coast Parkway,2021,11,17,0,0,0,0,29.1,31.1,27.5,7.1,32
East Coast Parkway,2021,11,18,54.6,26,39.8,46.4,27.9,29.7,24.4,7.6,40.7
East Coast Parkway,2021,11,19,0,0,0,0,28.5,30.3,26.5,8.8,27.8
East Coast Parkway,2021,11,20,0.8,0.4,0.4,0.6,28,30.1,24.6,5,35.2
East Coast Parkway,2021,11,21,3,2.8,3,3,28.2,32.6,26.2,5.8,24.8
East Coast Parkway,2021,11,22,2,1.8,2,2,28.4,30.5,25.6,8.3,41.9
East Coast Parkway,2021,11,23,13.2,9,10.4,12.6,27.8,30.7,25.3,5.7,27.4
East Coast Parkway,2021,11,24,56.2,27.4,41.4,54.2,26.5,27.8,23.7,4.5,35.9
East Coast Parkway,2021,11,25,0,0,0,0,28.4,32.8,25.4,6.1,21.7
East Coast Parkway,2021,11,26,0,0,0,0,29.1,32.1,26.6,7.2,33.5
East Coast Parkway,2021,11,27,18.8,10.4,12.6,17.8,28,31.8,24.5,8.8,44.6
East Coast Parkway,2021,11,28,0,0,0,0,28.8,31.2,26.3,8.7,31.3
East Coast Parkway,2021,11,29,0,0,0,0,30,32.3,27.4,11.4,41.1
East Coast Parkway,2021,11,30,6.8,6.8,6.8,6.8,29.7,31.3,24.7,10.8,45.4
East Coast Parkway,2021,12,1,0,0,0,0,29.7,32.2,27.5,9,27
East Coast Parkway,2021,12,2,20.4,8.2,8.8,11.4,26.9,29,23.8,6.7,34.6
East Coast Parkway,2021,12,3,0,0,0,0,28.1,31.7,26,7.7,32.4
East Coast Parkway,2021,12,4,0.2,0.2,0.2,0.2,28.2,31.3,26.5,10.8,40.7
East Coast Parkway,2021,12,5,0,0,0,0,27.9,30.1,26.9,11.1,37.4
East Coast Parkway,2021,12,6,0,0,0,0,28.5,30.9,26.8,11.4,35
East Coast Parkway,2021,12,7,0,0,0,0,28.7,31.6,26.6,13.3,43.5
East Coast Parkway,2021,12,8,0,0,0,0,28.4,31,26.9,13.9,54.4
East Coast Parkway,2021,12,9,0,0,0,0,28.6,31.3,26.7,12.8,41.9
East Coast Parkway,2021,12,10,12,4.4,7.8,11.8,27.9,31.2,25.9,10.1,37.8
East Coast Parkway,2021,12,11,18.2,9.4,14.4,15.8,27.6,30.8,26.1,7.5,30.6
East Coast Parkway,2021,12,12,0,0,0,0,27.4,29.4,26.5,9.6,34.3
East Coast Parkway,2021,12,13,0,0,0,0,27.6,29.8,26,10.4,45.4
East Coast Parkway,2021,12,14,0,0,0,0,28.7,31.8,26.7,11.5,37.8
East Coast Parkway,2021,12,15,0,0,0,0,28.5,31.8,26.9,8.2,35.9
East Coast Parkway,2021,12,16,0.4,0.4,0.4,0.4,28.9,31.1,27.1,11.6,35.6
East Coast Parkway,2021,12,17,8.4,3.2,3.2,3.8,27.8,30.3,26,12.8,45
East Coast Parkway,2021,12,18,18.4,17.2,17.6,18.2,27.8,30.4,25.2,8.1,49.6
East Coast Parkway,2021,12,19,18.8,13.4,16.2,18,27.9,30.8,24.5,7.9,32.4
East Coast Parkway,2021,12,20,0,0,0,0,28,31.5,26.1,8.5,28.5
East Coast Parkway,2021,12,21,0,0,0,0,28.3,31.5,26.6,9.7,27.8
East Coast Parkway,2021,12,22,0,0,0,0,28.2,29.7,26.9,8.7,31.3
East Coast Parkway,2021,12,23,7.2,6.8,7.2,7.2,27.8,29.1,26,5.8,25.9
East Coast Parkway,2021,12,24,11.6,11,11.2,11.4,27.8,30.2,26.1,6.8,28.2
East Coast Parkway,2021,12,25,0,0,0,0,28.4,31,26.9,10.1,38.2
East Coast Parkway,2021,12,26,0,0,0,0,28.4,31,26.7,10.1,35.6
East Coast Parkway,2021,12,27,0,0,0,0,30.7,37.9,26.7,10.8,48.2
East Coast Parkway,2021,12,28,0,0,0,0,30.8,35.7,27.4,12,35.9
East Coast Parkway,2021,12,29,0,0,0,0,28.5,31.1,26.8,8.9,29.4
East Coast Parkway,2021,12,30,4.2,4,4,4,28.2,30.4,26.8,8.7,31.7
East Coast Parkway,2021,12,31,19.4,11.2,12.6,13.2,26.5,27.8,25.1,8.1,25.9
East Coast Parkway,2022,1,1,13.6,5,5.8,6.2,26.1,28.8,24,6.7,27.4
East Coast Parkway,2022,1,2,36,4.6,6,11.6,24.9,25.5,24.3,5.6,23
East Coast Parkway,2022,1,3,5,4.6,4.6,4.6,26.2,29.2,24.2,6.4,35.9
East Coast Parkway,2022,1,4,4,3,3,3,26.8,30.1,25.2,7.2,26.3
East Coast Parkway,2022,1,5,0,0,0,0,28.1,32.7,25.9,8.1,32.8
East Coast Parkway,2022,1,6,0,0,0,0,28.6,31.9,26.4,10.6,41.1
East Coast Parkway,2022,1,7,0,0,0,0,28.5,31.4,26.6,10.2,37.4
East Coast Parkway,2022,1,8,0,0,0,0,28.2,30.5,26.8,12.1,35.2
East Coast Parkway,2022,1,9,0,0,0,0,28.4,31.1,26.5,12.4,43.9
East Coast Parkway,2022,1,10,0,0,0,0,28.2,30.9,26.4,13.8,43.2
East Coast Parkway,2022,1,11,0,0,0,0,27.9,30.4,26.3,12.7,40
East Coast Parkway,2022,1,12,0,0,0,0,27.9,30.8,26.1,14.3,46.5
East Coast Parkway,2022,1,13,0,0,0,0,27.7,30.9,25.3,14,41.9
East Coast Parkway,2022,1,14,0,0,0,0,27.8,30.9,25.9,13.9,46.5
East Coast Parkway,2022,1,15,0,0,0,0,28.1,31.6,26.2,13,42.4
East Coast Parkway,2022,1,16,0,0,0,0,28.2,31.1,26.5,14.2,40
East Coast Parkway,2022,1,17,0,0,0,0,28.1,30.4,26.8,14.3,47.8
East Coast Parkway,2022,1,18,0,0,0,0,28.1,31.4,26.4,14.4,42
East Coast Parkway,2022,1,19,2.6,1.8,1.8,1.8,27.3,29.7,25.1,12.2,47.2
East Coast Parkway,2022,1,20,0,0,0,0,27.9,30.4,26.3,10.2,33.5
East Coast Parkway,2022,1,21,0,0,0,0,27.9,31,25.6,12.8,45
East Coast Parkway,2022,1,22,0,0,0,0,28.2,31.8,26.1,10.3,38.2
East Coast Parkway,2022,1,23,0,0,0,0,27.9,30.9,25.9,9,27
East Coast Parkway,2022,1,24,0,0,0,0,28,31.7,26,8.7,32.4
East Coast Parkway,2022,1,25,0,0,0,0,28.2,31.7,25.9,12.5,40.7
East Coast Parkway,2022,1,26,0,0,0,0,28.3,31.7,26.5,9.8,41.5
East Coast Parkway,2022,1,27,0,0,0,0,28.2,31.7,26.1,9.5,35.2
East Coast Parkway,2022,1,28,0,0,0,0,28.6,32.7,25.9,10.8,36.7
East Coast Parkway,2022,1,29,0,0,0,0,28.2,32,25.8,8.8,31.3
East Coast Parkway,2022,1,30,4.6,3.8,4.6,4.6,27.7,32.3,24.5,9.7,45.4
East Coast Parkway,2022,1,31,0,0,0,0,28.4,31.9,26.3,9.5,30.2
East Coast Parkway,2022,2,1,0,0,0,0,28.5,31.6,26.6,12.4,39.3
East Coast Parkway,2022,2,2,0,0,0,0,28.2,30.9,26.3,10.1,33.2
East Coast Parkway,2022,2,3,0,0,0,0,28.8,31.9,26.7,11,34.3
East Coast Parkway,2022,2,4,0,0,0,0,28.9,31.7,27.1,13.4,41.1
East Coast Parkway,2022,2,5,0,0,0,0,28.3,30.9,26.6,12.2,43.9
East Coast Parkway,2022,2,6,22.4,5.6,5.8,7.2,26.7,29.6,24.9,7.3,30.9
East Coast Parkway,2022,2,7,0.4,0.2,0.2,0.2,27.2,29.8,25.9,8.7,30.2
East Coast Parkway,2022,2,8,1.2,0.4,0.6,0.6,27.3,30,25.3,8.6,32.8
East Coast Parkway,2022,2,9,27.8,11,11.2,13.6,26.9,30.5,25.4,6.6,30.6
East Coast Parkway,2022,2,10,17,2.6,4.4,6.8,25.2,26.2,24.6,5.7,22
East Coast Parkway,2022,2,11,3.4,1.8,1.8,2,26.1,29.1,24.3,6.9,29.4
East Coast Parkway,2022,2,12,0.6,0.4,0.6,0.6,27.7,31,25.1,8.8,40
East Coast Parkway,2022,2,13,9,4.4,7.8,9,27.4,30.1,25.8,9.1,34.3
East Coast Parkway,2022,2,14,0,0,0,0,27.9,30.1,26.2,9.4,31.7
East Coast Parkway,2022,2,15,0,0,0,0,28,29.6,27,9.2,30.6
East Coast Parkway,2022,2,16,11.2,9.4,10.6,10.6,26.8,28.8,23.7,8.3,60.7
East Coast Parkway,2022,2,17,0,0,0,0,27.7,30.8,25.5,9.2,40.7
East Coast Parkway,2022,2,18,0,0,0,0,28.5,31.6,26.9,8.9,29.4
East Coast Parkway,2022,2,19,0.6,0.4,0.4,0.6,28.1,31.2,26.9,7.7,32.8
East Coast Parkway,2022,2,20,32,12.2,18.8,30.8,27.4,31.6,24.4,8.8,46.9
East Coast Parkway,2022,2,21,0,0,0,0,28.6,31.9,26.4,10.5,35.9
East Coast Parkway,2022,2,22,0,0,0,0,28.6,31.7,26.4,10.3,36.7
East Coast Parkway,2022,2,23,10.4,9.8,10.4,10.4,28.1,31.4,25.8,9.7,36.7
East Coast Parkway,2022,2,24,11.2,3.6,5,7.2,26.1,28.5,24.1,8.8,34.6
East Coast Parkway,2022,2,25,23.6,23.6,23.6,23.6,27.1,31.8,23.5,9,35.6
East Coast Parkway,2022,2,26,0,0,0,0,27,28.4,25.5,6.5,22
East Coast Parkway,2022,2,27,32.8,31.6,32.8,32.8,27.4,30.5,23.9,8.6,42.4
East Coast Parkway,2022,2,28,0,0,0,0,28.3,31.6,25.9,10.9,35.9
East Coast Parkway,2022,3,1,0,0,0,0,28.4,31.2,26.8,9.3,36.7
East Coast Parkway,2022,3,2,35.4,23.6,28.6,29.6,27.5,31.7,23.7,8.7,35.2
East Coast Parkway,2022,3,3,33.6,11,12,22.4,27.4,32.3,23.7,7.6,32.8
East Coast Parkway,2022,3,4,0,0,0,0,28.3,31.5,26.6,9.1,35.6
East Coast Parkway,2022,3,5,0.8,0.4,0.4,0.4,27.7,31.2,25.7,7.6,26.3
East Coast Parkway,2022,3,6,0,0,0,0,27.7,31.2,26.3,5.8,25.6
East Coast Parkway,2022,3,7,0,0,0,0,28.2,31.4,26.9,8.2,32.8
East Coast Parkway,2022,3,8,9.4,9,9.4,9.4,27.8,30.5,24.5,,
East Coast Parkway,2022,3,9,0,0,0,0,28.5,30.9,27,,
East Coast Parkway,2022,3,10,8,4,4.6,7.6,28,31.1,23.7,10.1,61.5
East Coast Parkway,2022,3,11,6.6,5,5.6,6.4,28.4,32.2,26.9,8.2,30.2
East Coast Parkway,2022,3,12,0,0,0,0,28.6,32.9,26.3,10,32
East Coast Parkway,2022,3,13,29.2,13.8,23.8,29,28.3,33.2,25.9,8.1,36.7
East Coast Parkway,2022,3,14,0,0,0,0,28.6,31,27,7.9,34.3
East Coast Parkway,2022,3,15,12.4,6,9.8,10.6,27.2,31.2,24.9,7.4,43.5
East Coast Parkway,2022,3,16,0,0,0,0,28.1,30.4,25.5,6.9,36.7
East Coast Parkway,2022,3,17,0,0,0,0,28.5,30.1,27.1,5.6,29.8
