Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed
Tuas South,2012,4,6,0.4,,,,27.2,29.3,26.2,4.5,29.9
Tuas South,2012,4,7,23.8,,,,27.1,31.8,24,4.6,35.6
Tuas South,2012,4,8,0,,,,27.2,31.4,24.7,4.2,36.7
Tuas South,2012,4,9,0,,,,27.4,30.5,25.5,5.2,17.6
Tuas South,2012,4,10,0.2,,,,27.2,30.7,25.7,5.7,26.3
Tuas South,2012,4,11,0,,,,27.3,29.2,25.9,7,29.5
Tuas South,2012,4,12,17.6,,,,27.1,29.7,23.9,4.5,29.2
Tuas South,2012,4,13,0,,,,29,32.6,25.9,5.9,20.9
Tuas South,2012,4,14,1.4,,,,27.9,30.5,26.4,8.8,41.4
Tuas South,2012,4,15,0,,,,28,31.4,25,6.4,19.4
Tuas South,2012,4,16,0,,,,28.6,31.4,27,4.5,19.1
Tuas South,2012,4,17,0,,,,27.6,29.3,25.7,6.4,23
Tuas South,2012,4,18,0,,,,29.3,32.1,27.2,7.5,22.3
Tuas South,2012,4,19,3.6,,,,27.5,28.8,25.9,6.9,32
Tuas South,2012,4,20,59.2,,,,29,32.1,26.9,7.5,18
Tuas South,2012,4,21,12.4,,,,27.5,29,24.4,13.7,46.1
Tuas South,2012,4,22,0,,,,28.7,31.9,26.1,7.5,19.1
Tuas South,2012,4,23,0,,,,28.8,32.8,26,5.1,19.1
Tuas South,2012,4,24,0.2,,,,27.4,30.6,26.4,6.7,29.2
Tuas South,2012,4,25,0.2,,,,28.9,31.4,26.7,7.8,19.8
Tuas South,2012,4,26,3.4,,,,29.2,31.3,27.7,9.7,36.4
Tuas South,2012,4,27,2,,,,28.9,32.1,25.6,7.7,48.2
Tuas South,2012,4,28,0.2,,,,28.9,31.3,25.8,4.8,21.6
Tuas South,2012,4,29,3.6,,,,29.4,31.8,27.4,4.8,19.1
Tuas South,2012,4,30,1,,,,28.5,30.8,25.6,7.9,31.7
Tuas South,2012,5,1,0,,,,29,32.2,27.5,6.8,20.2
Tuas South,2012,5,2,2.2,,,,27.9,29.3,26.6,7.9,36.7
Tuas South,2012,5,3,0,,,,29.2,31.4,27.2,10.7,23.8
Tuas South,2012,5,4,23.4,,,,29.4,31.2,27.1,7.6,29.5
Tuas South,2012,5,5,0,,,,27.3,30.2,23.9,8.4,65.5
Tuas South,2012,5,6,31,,,,27.2,31.5,24.6,4.8,43.9
Tuas South,2012,5,7,2.4,,,,26.5,28.7,22.6,6.9,31.3
Tuas South,2012,5,8,19.6,,,,28.7,32,25.9,5.4,18
Tuas South,2012,5,9,0.2,,,,27.8,32,24.1,5.8,29.5
Tuas South,2012,5,10,0,,,,28.7,33,26,4.8,19.4
Tuas South,2012,5,11,10,,,,28.8,31.6,26.3,6.2,23.4
Tuas South,2012,5,12,24.8,,,,29.5,31.8,25.7,8.5,25.6
Tuas South,2012,5,13,0.2,,,,28,30,24.1,12,65.2
Tuas South,2012,5,14,0,,,,30.1,32.8,27.9,9.8,23.8
Tuas South,2012,5,15,34.4,,,,29.6,31.3,27.3,6.5,26.3
Tuas South,2012,5,16,15,,,,28.1,31,23.3,6.6,57.6
Tuas South,2012,5,17,0.4,,,,27.7,29.4,24.4,6.2,44.3
Tuas South,2012,5,18,0,,,,29.3,32.4,26.8,6.1,19.8
Tuas South,2012,5,19,0,,,,29.9,32.8,27.8,6.1,33.1
Tuas South,2012,5,20,2.2,,,,29,31.5,27.5,3.8,17.3
Tuas South,2012,5,21,44.2,,,,28.6,30.8,23.8,6.1,22.3
Tuas South,2012,5,22,33,,,,29.9,32.7,28.1,6.7,24.8
Tuas South,2012,5,23,0.2,,,,28.1,30.2,24.7,10.8,46.4
Tuas South,2012,5,24,32.6,,,,29.2,32.4,24.7,7.9,49.3
Tuas South,2012,5,25,0,,,,28.5,30.5,25.4,7.4,26.3
Tuas South,2012,5,26,9.2,,,,29,32.1,27.5,4.6,21.2
Tuas South,2012,5,27,0,,,,27.8,30.7,24.5,7.3,51.5
Tuas South,2012,5,28,0,,,,29.3,32,26.8,6.5,25.6
Tuas South,2012,5,29,2.6,,,,28.3,30.4,26.3,5.2,24.8
Tuas South,2012,5,30,2.8,,,,28.3,32,26.8,4.4,21.2
Tuas South,2012,5,31,27.4,,,,28.4,31.5,24.6,5.1,27
Tuas South,2012,6,1,0,,,,27.7,29.2,24.4,7.9,34.6
Tuas South,2012,6,2,0,,,,29.1,31.2,27.5,5.7,18
Tuas South,2012,6,3,0,,,,28.8,31.3,26.4,4,16.9
Tuas South,2012,6,4,0,,,,29.3,31.4,27.8,4,13.7
Tuas South,2012,6,5,3.2,,,,29.5,31,27.6,5.1,14.4
Tuas South,2012,6,6,0,,,,29.5,31.7,25.7,18,52.9
Tuas South,2012,6,7,0,,,,30.4,32.5,29.1,10.5,29.9
Tuas South,2012,6,8,92.2,,,,29.1,31.3,26.9,5.9,25.9
Tuas South,2012,6,9,0.4,,,,27.1,29,23,10.6,40.3
Tuas South,2012,6,10,0,,,,29.2,32.5,27.1,8.4,25.2
Tuas South,2012,6,11,0,,,,29.3,31.3,27.8,5.3,24.1
Tuas South,2012,6,12,0,,,,29.3,31.3,28.2,6.5,19.8
Tuas South,2012,6,13,0,,,,29.9,33,27.8,6.1,19.8
Tuas South,2012,6,14,0,,,,30,33.3,27.5,5.8,23
Tuas South,2012,6,15,0,,,,29.9,33.1,27.7,6,26.6
Tuas South,2012,6,16,0,,,,29.9,33,27.6,6.3,26.6
Tuas South,2012,6,17,0,,,,29.8,32.5,27.8,6.8,27
Tuas South,2012,6,18,0,,,,29.8,32.8,27.5,7.3,28.4
Tuas South,2012,6,19,0,,,,29.3,31.9,27.2,7.3,21.2
Tuas South,2012,6,20,0,,,,29.6,32.6,27.5,6.3,22
Tuas South,2012,6,21,0,,,,28.8,32.1,27.5,5.4,27
Tuas South,2012,6,22,0,,,,29.5,33.5,26.4,5.5,24.8
Tuas South,2012,6,23,0,,,,30,33.4,27.8,6.2,23
Tuas South,2012,6,24,0,,,,30,33.8,27.8,6,32.4
Tuas South,2012,6,25,0,,,,29.5,32.5,28,6.5,32.4
Tuas South,2012,6,26,0,,,,29.5,33,27.9,6.3,30.2
Tuas South,2012,6,27,24.8,,,,27.6,30.3,23.9,5.1,31.3
Tuas South,2012,6,28,0,,,,28.5,30.7,25.9,7.9,41
Tuas South,2012,6,29,0,,,,29.3,32.3,27.4,6.3,27
Tuas South,2012,6,30,82.8,,,,27.5,30.7,22.4,5,51.5
Tuas South,2012,7,1,0,,,,28.7,31.8,26.3,6.7,32
Tuas South,2012,7,2,13.8,,,,28.3,32,24.4,6.2,35.3
Tuas South,2012,7,3,18,,,,26.7,28.2,24.5,6.6,34.2
Tuas South,2012,7,4,13.6,,,,27.6,29.6,24.9,8.1,44.3
Tuas South,2012,7,5,4,,,,27.4,29.1,25.4,10.2,25.2
Tuas South,2012,7,6,0.2,,,,27.9,29.9,25.5,6.9,37.1
Tuas South,2012,7,7,4.4,,,,28.5,31,27.2,4.8,24.8
Tuas South,2012,7,8,0.4,,,,27.9,30.1,24.5,11,52.9
Tuas South,2012,7,9,0,,,,28.6,30.7,26.8,7.6,31
Tuas South,2012,7,10,0,,,,27.5,29.3,25.7,7.3,31
Tuas South,2012,7,11,0,,,,27.8,29.5,25.9,8.1,48.6
Tuas South,2012,7,12,0.6,,,,28.4,30.9,26.6,9.2,26.6
Tuas South,2012,7,13,0,,,,28.6,31.4,26.4,7.2,28.1
Tuas South,2012,7,14,16.8,,,,26.7,28.3,24.7,4.5,28.4
Tuas South,2012,7,15,0,,,,27.9,31.3,26.2,5.4,22.7
Tuas South,2012,7,16,13.6,,,,26.6,28.6,23.5,4.7,26.6
Tuas South,2012,7,17,18.2,,,,26.9,29.6,24.1,7.4,32.8
Tuas South,2012,7,18,0,,,,27.9,31.1,25.8,7.9,23
Tuas South,2012,7,19,37,,,,26.9,29.5,24,5.6,38.2
Tuas South,2012,7,20,0,,,,28.1,31.2,25.4,5.8,23.4
Tuas South,2012,7,21,0,,,,28.8,31.7,26.9,6,23
Tuas South,2012,7,22,0,,,,29,32.2,27.1,6.7,23
Tuas South,2012,7,23,0,,,,29.3,32,27.7,9.1,29.9
Tuas South,2012,7,24,0,,,,29.3,32.4,27.3,7.2,29.2
Tuas South,2012,7,25,0,,,,29.1,32.5,26.8,6.3,22.3
Tuas South,2012,7,26,0,,,,29.5,32.5,27.4,7,28.4
Tuas South,2012,7,27,0,,,,29.4,32.4,27.2,6.8,29.2
Tuas South,2012,7,28,7.4,,,,28.4,32.2,24.7,8.2,49.7
Tuas South,2012,7,29,0,,,,28.4,31,26.4,7.5,25.2
Tuas South,2012,7,30,0,,,,29,31.9,27.1,7,27.7
Tuas South,2012,7,31,0,,,,29.1,32.1,27.1,6.4,29.9
Tuas South,2012,8,1,6.4,,,,27.9,30.4,25.5,5.8,38.9
Tuas South,2012,8,2,0,,,,28.9,32,26.9,6.3,26.6
Tuas South,2012,8,3,16,,,,28.4,32.2,24.3,6.8,26.3
Tuas South,2012,8,4,0,,,,27.6,31,25,5.3,29.2
Tuas South,2012,8,5,0,,,,28.5,31.5,27,6.1,25.6
Tuas South,2012,8,6,0,,,,27.9,30,26.1,5.3,27.7
Tuas South,2012,8,7,0,,,,28.1,31.9,25.5,6.4,28.8
Tuas South,2012,8,8,0,,,,28.8,31.3,26.9,7.8,34.2
Tuas South,2012,8,9,0,,,,29,32.4,26.5,6.6,29.9
Tuas South,2012,8,10,0,,,,29.3,32.7,26.9,7.3,26.6
Tuas South,2012,8,11,0,,,,29.3,32,27.3,6.9,25.9
Tuas South,2012,8,12,0,,,,29.1,32.4,27,6.1,28.4
Tuas South,2012,8,13,0,,,,29,32.4,26,6.5,27.7
Tuas South,2012,8,14,0,,,,29.6,33.3,27.1,6.7,25.2
Tuas South,2012,8,15,0,,,,29.5,32.9,27.2,7.1,27.4
Tuas South,2012,8,16,0,,,,29.3,32.4,26.9,6.6,26.6
Tuas South,2012,8,17,17.4,,,,27.4,30,23.3,4.7,41.4
Tuas South,2012,8,18,0,,,,28.6,31.9,26.9,6.2,29.2
Tuas South,2012,8,19,0,,,,28.7,32.7,25.9,5.1,23.4
Tuas South,2012,8,20,0,,,,29.2,32.7,27.5,5.8,22.7
Tuas South,2012,8,21,6,,,,28,32.4,25.8,9.8,58.3
Tuas South,2012,8,22,0,,,,28.2,31,25.7,6.3,27.7
Tuas South,2012,8,23,16.2,,,,27.4,29,24.5,7.6,34.9
Tuas South,2012,8,24,0,,,,29.2,32.3,26.8,8.4,22.7
Tuas South,2012,8,25,0,,,,28.5,31.1,27,5.5,31.7
Tuas South,2012,8,26,0,,,,28.5,31.3,26.7,4.4,20.5
Tuas South,2012,8,27,45.8,,,,25.9,28.2,23.4,5.6,36.7
Tuas South,2012,8,28,5.6,,,,26.6,28.2,24.8,8,28.8
Tuas South,2012,8,29,20.6,,,,27.9,30,26.3,8.4,24.1
Tuas South,2012,8,30,25.8,,,,26.7,28.2,24.4,3.9,21.6
Tuas South,2012,8,31,2.8,,,,26.7,28.9,22.9,6.3,45
Tuas South,2012,9,1,0,,,,29,32,27.1,7.1,26.6
Tuas South,2012,9,2,0,,,,29.1,32.4,26.9,6.9,24.5
Tuas South,2012,9,3,0,,,,29.3,32.6,27.1,6.5,23.8
Tuas South,2012,9,4,1.6,,,,29,32.2,26,7.1,25.2
Tuas South,2012,9,5,0.2,,,,26.7,28.2,25.2,8.3,40.3
Tuas South,2012,9,6,0,,,,27.3,29.5,25.2,7.1,27.7
Tuas South,2012,9,7,0.2,,,,28.2,32.3,25.6,5.7,24.1
Tuas South,2012,9,8,25.6,,,,28.2,31.9,24.5,4.7,24.5
Tuas South,2012,9,9,0,,,,27,29.7,25.3,4.8,18
Tuas South,2012,9,10,0,,,,27.1,29.7,25.1,8.1,38.9
Tuas South,2012,9,11,4.4,,,,28,30.7,24.2,5.5,31.3
Tuas South,2012,9,12,0,,,,28.1,30.9,26.6,6.1,33.1
Tuas South,2012,9,13,0,,,,28.2,30.2,26,7.3,34.6
Tuas South,2012,9,14,0,,,,28.7,30.9,26.2,6.9,31
Tuas South,2012,9,15,0,,,,28.9,32.3,26.9,6.3,27.4
Tuas South,2012,9,16,0,,,,28.8,31.6,27.2,6.3,20.9
Tuas South,2012,9,17,0,,,,28.8,32.6,26.9,5.3,22.7
Tuas South,2012,9,18,0,,,,29.5,33.5,27,6.8,23.4
Tuas South,2012,9,19,0,,,,28.8,31.9,26.8,6.2,19.8
Tuas South,2012,9,20,4,,,,28.7,30.8,26.5,7.2,24.8
Tuas South,2012,9,21,0,,,,27.6,30.2,24.9,6.3,23
Tuas South,2012,9,22,0,,,,27.8,29.6,25.9,6.3,19.1
Tuas South,2012,9,23,0,,,,28.5,31.3,26.6,7,32
Tuas South,2012,9,24,0.4,,,,28.3,31.4,26.5,7.7,25.9
Tuas South,2012,9,25,2.8,,,,28.4,30.9,26,6.2,23.4
Tuas South,2012,9,26,1,,,,27,28.3,24,7.5,37.1
Tuas South,2012,9,27,34.6,,,,28.2,31.4,23.5,9.2,73.4
Tuas South,2012,9,28,0,,,,28.4,31,24.8,6.8,22.3
Tuas South,2012,9,29,2.4,,,,29.1,31.9,27.5,4.2,18.4
Tuas South,2012,9,30,0,,,,29.1,32.9,27,5,22.7
Tuas South,2012,10,1,7,,,,29,31.5,25.7,5.3,19.1
Tuas South,2012,10,2,0,,,,28.4,30.7,25.5,6.4,27
Tuas South,2012,10,3,0.2,,,,29.3,31.2,27.1,7.8,24.1
Tuas South,2012,10,4,0.6,,,,29.1,30.7,25.7,11.5,28.8
Tuas South,2012,10,5,7.4,,,,27.6,29.4,24.5,7.7,37.8
Tuas South,2012,10,6,0,,,,28.3,30.8,25.2,8.3,28.1
Tuas South,2012,10,7,0,,,,27.8,30,25.4,8,28.4
Tuas South,2012,10,8,0,,,,28.4,30.4,26.4,6.2,16.6
Tuas South,2012,10,9,0,,,,28.5,32.4,26.6,5.6,35.6
Tuas South,2012,10,10,0,,,,28.5,31.7,26,6.2,18
Tuas South,2012,10,11,0,,,,28.1,31,26.2,6.6,21.2
Tuas South,2012,10,12,0,,,,28.7,32.1,26.4,6.1,18.4
Tuas South,2012,10,13,0,,,,27.4,30.5,26.1,6.6,27.7
Tuas South,2012,10,14,0.6,,,,28.1,31.3,26,6.5,22.3
Tuas South,2012,10,15,0,,,,28,30.3,24.8,7.8,27
Tuas South,2012,10,16,5,,,,27.6,30.8,26,5,25.9
Tuas South,2012,10,17,2.6,,,,27.1,30.5,25.2,4.7,21.6
Tuas South,2012,10,18,27.4,,,,26.7,30.5,24.7,4.8,28.4
Tuas South,2012,10,19,4.8,,,,26.5,28.9,24.5,6.6,21.6
Tuas South,2012,10,20,2.2,,,,26.9,30.3,25.2,7.7,23.4
Tuas South,2012,10,21,11.2,,,,26.4,28.7,23.8,4.9,18
Tuas South,2012,10,22,0,,,,27.8,31.3,25.1,8.6,24.5
Tuas South,2012,10,23,0,,,,28.3,31,25.5,7.1,18.7
Tuas South,2012,10,24,0,,,,28.9,31.9,26.5,6,23
Tuas South,2012,10,25,0,,,,29.5,33.9,27,5.1,26.6
Tuas South,2012,10,26,6.6,,,,28.7,33.3,25.9,6.5,24.8
Tuas South,2012,10,27,3.6,,,,28.4,32.2,26.9,7.6,25.2
Tuas South,2012,10,28,0,,,,29.3,33.3,26.3,4.9,22
Tuas South,2012,10,29,23.8,,,,28.3,32.3,25,5.1,29.2
Tuas South,2012,10,30,2.4,,,,27.9,32.2,25.7,4.2,23.8
Tuas South,2012,10,31,32,,,,26.4,29.2,23.7,4.8,15.5
Tuas South,2012,11,1,2.4,,,,26.8,30.1,25,7.2,23
Tuas South,2012,11,2,7.8,,,,27.6,32,25.3,6.2,20.5
Tuas South,2012,11,3,1.4,,,,26.4,28.5,24.5,8.6,25.6
Tuas South,2012,11,4,72.8,,,,26.9,30.5,23.3,8.8,28.4
Tuas South,2012,11,5,0,,,,26.7,28.8,23.1,10.2,40.7
Tuas South,2012,11,6,0,,,,27.5,30.6,25.8,5.6,20.9
Tuas South,2012,11,7,8.4,,,,27.4,30.6,25.4,5.2,22.3
Tuas South,2012,11,8,0,,,,27.6,30.9,25.8,7.1,21.2
Tuas South,2012,11,9,14.4,,,,27.2,31.6,24.7,6,25.9
Tuas South,2012,11,10,0,,,,27.2,29.2,25.7,5.9,23.4
Tuas South,2012,11,11,0,,,,28,29.8,26.2,8,28.4
Tuas South,2012,11,12,3,,,,27.2,30.5,24.7,7.3,24.5
Tuas South,2012,11,13,7,,,,26.7,30.2,25,7,27
Tuas South,2012,11,14,12.4,,,,27.1,30,24.3,5.4,32.4
Tuas South,2012,11,15,0.8,,,,27.5,29.9,25.7,3.9,29.2
Tuas South,2012,11,16,0,,,,29,32.6,26.4,5.3,20.9
Tuas South,2012,11,17,89.4,,,,26.9,32.6,23.2,5.7,74.9
Tuas South,2012,11,18,3.6,,,,27.7,31,25.7,6.6,21.6
Tuas South,2012,11,19,2.2,,,,27.2,28.9,25.3,8.2,45.4
Tuas South,2012,11,20,0,,,,28,30.7,24.8,6.8,24.8
Tuas South,2012,11,21,0,,,,28.2,32.2,26.5,5.5,24.5
Tuas South,2012,11,22,2.2,,,,27,28.4,24.9,4.7,40.7
Tuas South,2012,11,23,49,,,,27.4,31.3,25.1,5.7,27
Tuas South,2012,11,24,0,,,,28,30.5,24.7,11.2,33.8
Tuas South,2012,11,25,0.4,,,,27.6,29.3,25.6,4.4,15.8
Tuas South,2012,11,26,0,,,,27.7,29.9,26.1,5.9,22.7
Tuas South,2012,11,27,0,,,,27.6,29.9,26.4,6.6,25.2
Tuas South,2012,11,28,81.6,,,,27.6,30.4,25.7,6.3,27
Tuas South,2012,11,29,0.2,,,,27.2,31.9,23.3,5.5,47.5
Tuas South,2012,11,30,0,,,,28.2,30.8,25.9,4.9,17.6
Tuas South,2012,12,1,13.2,,,,27.3,29.9,26.1,4.2,18.7
Tuas South,2012,12,2,0,,,,27.5,29.5,25.2,7.3,20.9
Tuas South,2012,12,3,12,,,,26.4,29.4,23.9,7.2,29.9
Tuas South,2012,12,4,1.8,,,,26.8,31.9,24.2,5,21.2
Tuas South,2012,12,5,6.4,,,,26.6,30.2,24.6,4.6,23.8
Tuas South,2012,12,6,9.2,,,,27.2,32,24.6,6.2,22.3
Tuas South,2012,12,7,6.6,,,,27.8,32.3,25.6,5.8,41.8
Tuas South,2012,12,8,0,,,,28.4,31.3,26.4,4.7,22.7
Tuas South,2012,12,9,2.8,,,,27.2,30.1,25.4,5.5,41.8
Tuas South,2012,12,10,24.6,,,,26.7,30.5,23.5,7.4,79.6
Tuas South,2012,12,11,7.6,,,,26.6,29.1,24.5,5.7,22.7
Tuas South,2012,12,12,15.2,,,,26.2,31.5,24.7,5.8,26.6
Tuas South,2012,12,13,9,,,,25.8,28.8,23.8,7.7,33.1
Tuas South,2012,12,14,1.8,,,,26.8,28.8,25.3,4.3,17.6
Tuas South,2012,12,15,79.4,,,,25.9,28.4,23.4,3.8,64.4
Tuas South,2012,12,16,13.4,,,,25.9,28.2,24.7,6.3,25.6
Tuas South,2012,12,17,25.8,,,,25.8,30.2,23.4,5.9,24.8
Tuas South,2012,12,18,5.6,,,,25.6,28.1,24.1,5.2,37.1
Tuas South,2012,12,19,24.4,,,,26.2,30.8,23.3,5.9,33.8
Tuas South,2012,12,20,7.6,,,,27.3,31.2,24.8,6.6,33.5
Tuas South,2012,12,21,9.2,,,,26.7,29.3,25.1,5,69.8
Tuas South,2012,12,22,0,,,,27,30.2,25.4,7.7,26.3
Tuas South,2012,12,23,0,,,,27.4,31.5,25.6,6.6,27.7
Tuas South,2012,12,24,1,,,,26.8,29.4,25.1,7.2,23.8
Tuas South,2012,12,25,0,,,,25.5,27.7,24.1,6.6,24.8
Tuas South,2012,12,26,0,,,,26.8,30.4,24.4,6.1,19.8
Tuas South,2012,12,27,0,,,,27.7,30.3,25.6,6.6,21.2
Tuas South,2012,12,28,14.8,,,,27.4,31,24.9,6.4,21.2
Tuas South,2012,12,29,20.4,,,,27,31.2,24.3,6,31.3
Tuas South,2012,12,30,0,,,,27.9,30.9,26.1,6.9,29.5
Tuas South,2012,12,31,51.2,,,,25.9,28.3,22.9,6.5,25.9
Tuas South,2013,1,1,10.8,,,,27.2,31.3,24.3,5.1,18.4
Tuas South,2013,1,2,1.2,,,,26.8,30.4,24.5,8.4,46.8
Tuas South,2013,1,3,50.6,,,,27,31.2,23.3,5.9,31.7
Tuas South,2013,1,4,0,,,,27.4,31.3,25.3,7.2,22.3
Tuas South,2013,1,5,0,,,,28,31.1,25.9,8.2,27.7
Tuas South,2013,1,6,0,,,,28.3,32.2,25.6,7.2,25.9
Tuas South,2013,1,7,0,,,,29.3,33.1,26,6.7,34.2
Tuas South,2013,1,8,0,,,,27.7,32.4,26,7.5,44.6
Tuas South,2013,1,9,0.8,,,,26.9,31.2,25.7,8.8,49.7
Tuas South,2013,1,10,0.2,,,,27.2,30.6,25.3,8.2,29.5
Tuas South,2013,1,11,24.4,,,,27.2,31.7,24,6.8,35.6
Tuas South,2013,1,12,0,,,,27.6,31.1,25.6,7.1,18
Tuas South,2013,1,13,2.2,,,,27.2,29.8,25.4,7,23
Tuas South,2013,1,14,11.4,,,,27.2,32,24.8,7.3,33.5
Tuas South,2013,1,15,4.8,,,,27.2,31.1,25.2,6.5,36.7
Tuas South,2013,1,16,0,,,,27.6,30.5,25.9,7.1,27.7
Tuas South,2013,1,17,0,,,,27.8,31.8,25.3,8.3,26.3
Tuas South,2013,1,18,54,,,,27.3,33,24.3,9.1,38.9
Tuas South,2013,1,19,14.4,,,,24.1,25.5,22.7,7.9,29.9
Tuas South,2013,1,20,0.6,,,,25.1,27.2,24.1,7,24.5
Tuas South,2013,1,21,0.2,,,,27.3,31.1,24.5,6.4,24.1
Tuas South,2013,1,22,0.8,,,,26.5,28.7,24.6,6.7,23.4
Tuas South,2013,1,23,0,,,,27.6,32.1,25.1,6.9,25.2
Tuas South,2013,1,24,3.4,,,,27.4,31.8,25.3,5.7,24.8
Tuas South,2013,1,25,0,,,,27.5,32.1,25,6.6,23.8
Tuas South,2013,1,26,0,,,,28.2,32.7,25.5,6.4,22.7
Tuas South,2013,1,27,26.2,,,,27.3,33,23.8,6.3,31.3
Tuas South,2013,1,28,0,,,,27.5,31.8,25,6.2,20.2
Tuas South,2013,1,29,0,,,,27.9,32.3,25,7,28.8
Tuas South,2013,1,30,0,,,,28.3,33,25.1,7.1,45.4
Tuas South,2013,1,31,0,,,,28.3,32.8,25.3,7,27.4
Tuas South,2013,2,1,0,,,,28.4,32.7,25.9,8.2,27
Tuas South,2013,2,2,1.6,,,,28.4,33,25.9,8.9,30.6
Tuas South,2013,2,3,29.6,,,,26.1,27.7,24.4,6.3,25.2
Tuas South,2013,2,4,0.2,,,,27.2,29.4,25.7,6.1,20.2
Tuas South,2013,2,5,151.8,,,,25.4,29.3,22.9,6,39.6
Tuas South,2013,2,6,11,,,,25.6,28.6,23.8,5.2,17.6
Tuas South,2013,2,7,66.8,,,,25.8,31.7,23.6,4.1,27.7
Tuas South,2013,2,8,39,,,,25.8,28.4,23.8,5.7,27.7
Tuas South,2013,2,9,24,,,,26.4,30.2,24.2,4.2,29.5
Tuas South,2013,2,10,45.8,,,,24.9,26.6,22.7,6.3,24.5
Tuas South,2013,2,11,1.2,,,,25.8,30.6,24.1,5.4,26.3
Tuas South,2013,2,12,0.2,,,,26.5,29.4,24.9,5.7,23.8
Tuas South,2013,2,13,6.2,,,,26.6,30.2,25.1,5.7,26.6
Tuas South,2013,2,14,16.6,,,,25.1,27.8,23.6,5.2,24.8
Tuas South,2013,2,15,11.2,,,,25.7,29.2,23.7,7,33.1
Tuas South,2013,2,16,11.4,,,,25.7,28.4,23.9,6.6,32
Tuas South,2013,2,17,0,,,,25.6,26.5,24.8,5.1,18
Tuas South,2013,2,18,0.2,,,,27.2,31.7,24.9,6.9,25.2
Tuas South,2013,2,19,3.8,,,,26.4,28.1,25.3,5.9,23.4
Tuas South,2013,2,20,1.6,,,,27.3,30.4,25.4,6.6,19.8
Tuas South,2013,2,21,0.4,,,,27,29.1,25.7,7.6,20.5
Tuas South,2013,2,22,0,,,,28,33,25.1,7.8,27
Tuas South,2013,2,23,0,,,,28.2,32.6,25.1,8.3,25.9
Tuas South,2013,2,24,0,,,,28.2,31.2,26,6.5,20.5
Tuas South,2013,2,25,0.8,,,,27.4,31.1,25.7,8.8,29.9
Tuas South,2013,2,26,0.8,,,,26.9,29.5,25.5,7.4,34.6
Tuas South,2013,2,27,0,,,,27.6,30.2,24.9,7.2,20.9
Tuas South,2013,2,28,0,,,,28.5,31.8,26,6.4,18.7
Tuas South,2013,3,1,0,,,,28.6,32.2,26.4,7.5,25.2
Tuas South,2013,3,2,0,,,,28.9,33.7,26.9,5.9,26.6
Tuas South,2013,3,3,0,,,,28.8,32.9,26.2,8,27
Tuas South,2013,3,4,0,,,,28.8,33.2,25.5,7.9,28.4
Tuas South,2013,3,5,0.4,,,,28.3,32.5,25.7,7.6,30.6
Tuas South,2013,3,6,0,,,,28.1,31.9,25.7,6.9,22.3
Tuas South,2013,3,7,0,,,,28.4,33.2,25.7,6.6,23
Tuas South,2013,3,8,29.4,,,,27.7,33.6,24.1,7.2,42.1
Tuas South,2013,3,9,3.6,,,,27.4,32,25.3,6.2,29.9
Tuas South,2013,3,10,2.8,,,,27.5,31.7,25.5,5.3,25.6
Tuas South,2013,3,11,0,,,,28.5,32.2,25.9,6,23.4
Tuas South,2013,3,12,0,,,,28.5,32.5,25.3,6.2,22.3
Tuas South,2013,3,13,0,,,,28.2,32.1,25.6,5.5,19.8
Tuas South,2013,3,14,2.8,,,,27.9,32.3,25.6,6.4,25.2
Tuas South,2013,3,15,0,,,,28.3,32.2,25.3,6,22
Tuas South,2013,3,16,0,,,,28.9,33.3,26,5.6,24.5
Tuas South,2013,3,17,12.8,,,,27.5,30.5,25.1,5.2,64.8
Tuas South,2013,3,18,0,,,,28.9,33.1,25.8,5.8,21.6
Tuas South,2013,3,19,0,,,,29.3,33.9,26.4,6.8,24.5
Tuas South,2013,3,20,0,,,,29.3,32.8,26.7,5.5,23.4
Tuas South,2013,3,21,0,,,,30,33.3,27.7,5.6,33.8
Tuas South,2013,3,22,1,,,,29.1,31.8,27.1,5.4,26.3
Tuas South,2013,3,23,6.8,,,,28.6,32.5,25.3,4.2,27.4
Tuas South,2013,3,24,0,,,,28.9,33.5,26.8,5.1,21.6
Tuas South,2013,3,25,1.6,,,,28.7,31.4,26.4,6.5,22
Tuas South,2013,3,26,0,,,,28.4,31.1,25,7.6,38.5
Tuas South,2013,3,27,0,,,,29,30.7,27.3,6.7,21.2
Tuas South,2013,3,28,2.2,,,,28.6,31.8,26.1,4.8,23.8
Tuas South,2013,3,29,18.6,,,,28.1,32,25.4,6.5,23.8
Tuas South,2013,3,30,0.4,,,,28.7,31.8,26.7,5.7,20.9
Tuas South,2013,3,31,1.2,,,,29.3,33.2,27.3,4.4,28.4
Tuas South,2013,4,1,0.4,,,,28.7,33.4,26.4,5.5,24.5
Tuas South,2013,4,2,29.4,,,,28.3,32.7,24,4.4,29.5
Tuas South,2013,4,3,1.4,,,,28.2,30.3,25.5,6.9,23.4
Tuas South,2013,4,4,0.2,,,,28.3,30.9,26.1,8.5,27
Tuas South,2013,4,5,44.2,,,,29.1,31.8,25.9,10,28.4
Tuas South,2013,4,6,45.8,,,,28.2,30.2,24.3,11.9,54.7
Tuas South,2013,4,7,0,,,,28.2,29.3,25.2,11.7,55.1
